Protein,log2FC,t_p,w_p,n_pairs,t_fdr,w_fdr,changed,strict,direction
LGALS8,0.7084299999999999,0.0017917706856119971,0.00390625,10,0.0719651388044421,0.11659203506097561,False,False,up
FKBP5,1.3866666666666665,0.0018431860348730282,0.0078125,9,0.0719651388044421,0.11659203506097561,False,False,up
MYO9B,0.9700111111111112,0.001888162996737344,0.0078125,9,0.0719651388044421,0.11659203506097561,False,False,up
SPTLC1,0.48991999999999997,0.001898522435260367,0.00390625,10,0.0719651388044421,0.11659203506097561,False,False,up
MMP3,-0.34922000000000003,0.0019334103928953326,0.005859375,10,0.0719651388044421,0.11659203506097561,False,False,down
LRRFIP1,0.3301299999999999,0.0019496585876893503,0.009765625,10,0.0719651388044421,0.11659203506097561,False,False,up
NFATC1,1.1778250000000001,0.0019502718030520215,0.0078125,8,0.0719651388044421,0.11659203506097561,False,False,up
NRGN,0.6764222222222221,0.001972008413335773,0.00390625,9,0.0719651388044421,0.11659203506097561,False,False,up
SYAP1,0.3917999999999999,0.0019728948913432898,0.001953125,10,0.0719651388044421,0.11659203506097561,False,False,up
CSDE1,1.255125,0.001976077310432949,0.0078125,8,0.0719651388044421,0.11659203506097561,False,False,up
SCG2,-0.19807,0.0020023705697694476,0.001953125,10,0.0719651388044421,0.11659203506097561,False,False,down
FCER2,0.33213,0.0020092411923609984,0.001953125,10,0.0719651388044421,0.11659203506097561,False,False,up
PPP1R12A,1.3876666666666666,0.002055721310591683,0.0078125,9,0.07272721037231242,0.11659203506097561,False,False,up
PDCD6,0.24645555555555557,0.002093837288175048,0.0078125,9,0.07272721037231242,0.11659203506097561,False,False,up
PLAU,0.24036,0.0021131272146791905,0.00390625,10,0.07272721037231242,0.11659203506097561,False,False,up
HS6ST1,0.7113100000000001,0.0021377803664379665,0.005859375,10,0.07272721037231242,0.11659203506097561,False,False,up
LONP1,0.77263,0.0021615545431806823,0.005859375,10,0.07272721037231242,0.11659203506097561,False,False,up
ANGPT2,0.26056,0.002179092445612357,0.00390625,10,0.07272721037231242,0.11659203506097561,False,False,up
SERPINB6,0.58694,0.0023011381068980766,0.009765625,10,0.07593755752763653,0.11659203506097561,False,False,up
CTRC,0.17662999999999998,0.002338593911855462,0.009765625,10,0.07631611465688325,0.11659203506097561,False,False,up
EBAG9,1.3497666666666668,0.002374024089268334,0.0078125,9,0.07662097527671534,0.11659203506097561,False,False,up
GH1,4.605166666666666,0.002456770481056069,0.00390625,9,0.07830629056343555,0.11659203506097561,False,False,up
RTBDN,-0.5124777777777778,0.0024795658911813097,0.0078125,9,0.07830629056343555,0.11659203506097561,False,False,down
LZTFL1,0.38087,0.0025938431336153932,0.001953125,10,0.08036942044379175,0.11659203506097561,False,False,up
SIGLEC5,0.3436,0.00259962374605387,0.005859375,10,0.08036942044379175,0.11659203506097561,False,False,up
MAP4K5,1.2505888888888888,0.002631322720261679,0.00390625,9,0.08050202947300573,0.11659203506097561,False,False,up
TOMM20,0.6715899999999999,0.002667756477647795,0.005859375,10,0.08077526572011931,0.11659203506097561,False,False,up
ANGPTL2,0.26542000000000004,0.002716507394469182,0.00390625,10,0.08141206344444886,0.11659203506097561,False,False,up
CST6,0.31964,0.002769678164899207,0.001953125,10,0.0821671188920098,0.11659203506097561,False,False,up
GFER,0.5683875,0.0028360021323302485,0.015625,8,0.08329338262653939,0.12204953457446809,False,False,up
SCG3,-0.13665,0.002901300384016567,0.005859375,10,0.08406736333561274,0.11659203506097561,False,False,down
TFF1,0.24847000000000002,0.0029196019953123937,0.009765625,10,0.08406736333561274,0.11659203506097561,False,False,up
CACNB3,1.0212666666666665,0.0029569868738652146,0.0078125,9,0.08431718882079743,0.11659203506097561,False,False,up
SNAP29,1.4459444444444445,0.003059978206634894,0.0078125,9,0.08641496147006428,0.11659203506097561,False,False,up
SYTL4,1.0105,0.003156660679148399,0.001953125,10,0.08754521411924487,0.11659203506097561,False,False,up
SKAP2,1.36551,0.0032090308782455816,0.009765625,10,0.08754521411924487,0.11659203506097561,False,False,up
VSIG4,0.11052,0.0032119196889640747,0.00390625,10,0.08754521411924487,0.11659203506097561,False,False,up
MANF,1.7705899999999999,0.0032238131913357314,0.009765625,10,0.08754521411924487,0.11659203506097561,False,False,up
CNTNAP2,-0.7225125000000001,0.0032490392710240695,0.0078125,8,0.08754521411924487,0.11659203506097561,False,False,down
MESD,1.15431,0.0033048958682647444,0.005859375,10,0.08787253824989201,0.11659203506097561,False,False,up
ERP29,1.1600100000000002,0.0033210254496894836,0.009765625,10,0.08787253824989201,0.11659203506097561,False,False,up
DPT,0.12315999999999998,0.003373759692586865,0.009765625,10,0.08847082336721092,0.11659203506097561,False,False,up
JPT2,0.73313,0.0034841712506420296,0.005859375,10,0.08923696724765329,0.11659203506097561,False,False,up
DBNL,1.60371,0.0034986601260795884,0.009765625,10,0.08923696724765329,0.11659203506097561,False,False,up
PACS2,1.284775,0.00353457623768053,0.015625,8,0.08923696724765329,0.12204953457446809,False,False,up
NUCB2,0.51386,0.00358004956899497,0.005859375,10,0.08923696724765329,0.11659203506097561,False,False,up
CFHR2,0.16446000000000002,0.0036472502265161365,0.005859375,10,0.08923696724765329,0.11659203506097561,False,False,up
CEND1,-0.7505555555555556,0.0036595224961249286,0.01953125,9,0.08923696724765329,0.12204953457446809,False,False,down
PPCDC,0.48573000000000005,0.003665949305098588,0.009765625,10,0.08923696724765329,0.11659203506097561,False,False,up
PENK,-0.2617,0.0036913189598059516,0.005859375,10,0.08923696724765329,0.11659203506097561,False,False,down
STX7,0.65571,0.0036982367654092158,0.009765625,10,0.08923696724765329,0.11659203506097561,False,False,up
GP1BB,1.088375,0.003733724873791533,0.015625,8,0.08923696724765329,0.12204953457446809,False,False,up
SRC,1.9542555555555556,0.0037523143552933885,0.0078125,9,0.08923696724765329,0.11659203506097561,False,False,up
LRRN1,0.19523333333333331,0.0037950424568529498,0.0078125,9,0.08923696724765329,0.11659203506097561,False,False,up
CIAPIN1,1.0797555555555556,0.003797964217213708,0.01171875,9,0.08923696724765329,0.11810087316176471,False,False,up
CIRBP,1.34146,0.003867543220113945,0.009765625,10,0.08925804607599971,0.11659203506097561,False,False,up
TDRKH,0.8416888888888888,0.003873149056861297,0.01171875,9,0.08925804607599971,0.11810087316176471,False,False,up
SPOCK1,0.3262222222222222,0.0039025753340544774,0.00390625,9,0.08925804607599971,0.11659203506097561,False,False,up
SMAD5,0.2633888888888889,0.0039504681631155015,0.00390625,9,0.08925804607599971,0.11659203506097561,False,False,up
NCK2,0.63267,0.003951771775259695,0.00390625,10,0.08925804607599971,0.11659203506097561,False,False,up
ARHGEF12,1.615575,0.0039812066857187476,0.015625,8,0.08925804607599971,0.12204953457446809,False,False,up
CD99,0.15118,0.004025033560731603,0.013671875,10,0.08942140415332193,0.11810087316176471,False,False,up
CD40,0.67114,0.004107495776275013,0.009765625,10,0.08942140415332193,0.11659203506097561,False,False,up
CEP170,1.2586400000000002,0.004107920640447437,0.009765625,10,0.08942140415332193,0.11659203506097561,False,False,up
FGF2,0.5476875000000001,0.004110279046884052,0.0078125,8,0.08942140415332193,0.11659203506097561,False,False,up
PRDX1,0.5259333333333334,0.004195742326445975,0.01171875,9,0.09060952362332228,0.11810087316176471,False,False,up
DNMBP,0.9647333333333334,0.0042538232913806925,0.0078125,9,0.0906250242435155,0.11659203506097561,False,False,up
AP1G2,0.7723000000000001,0.0042581727428005235,0.009765625,10,0.0906250242435155,0.11659203506097561,False,False,up
FABP5,0.6557000000000001,0.004339522681940339,0.009765625,10,0.09138334435576263,0.11659203506097561,False,False,up
FAM172A,0.74543,0.004356032757850449,0.009765625,10,0.09138334435576263,0.11659203506097561,False,False,up
BANK1,1.5351875000000001,0.00446603844092007,0.015625,8,0.09278812295271532,0.12204953457446809,False,False,up
ESYT2,1.21446,0.004486180953110513,0.005859375,10,0.09278812295271532,0.11659203506097561,False,False,up
YES1,1.4982,0.004532674759930732,0.01171875,9,0.09309416622319272,0.11810087316176471,False,False,up
AP3B1,1.09083,0.004609835979221832,0.009765625,10,0.09384388728267903,0.11659203506097561,False,False,up
TINAGL1,0.21327777777777776,0.004677937618092222,0.00390625,9,0.09384388728267903,0.11659203506097561,False,False,up
PALM,-0.20901,0.004678425298257638,0.005859375,10,0.09384388728267903,0.11659203506097561,False,False,down
DARS1,1.221588888888889,0.0047020633791731705,0.0078125,9,0.09384388728267903,0.11659203506097561,False,False,up
DUT,1.0873,0.004735073008434624,0.009765625,10,0.09384388728267903,0.11659203506097561,False,False,up
PLEKHO1,0.9109999999999999,0.004791395081425002,0.005859375,10,0.09384388728267903,0.11659203506097561,False,False,up
FIS1,0.75336,0.004792844090024465,0.005859375,10,0.09384388728267903,0.11659203506097561,False,False,up
RAB37,0.6327222222222222,0.004843441576748652,0.01171875,9,0.09420654245636285,0.11810087316176471,False,False,up
WASF1,1.1192555555555554,0.004907348539094751,0.0078125,9,0.09463037718885875,0.11659203506097561,False,False,up
CA5A,0.3885888888888889,0.004929672356110108,0.00390625,9,0.09463037718885875,0.11659203506097561,False,False,up
VSIR,0.4656,0.005115327715262397,0.01171875,9,0.09492268656582958,0.11810087316176471,False,False,up
WASHC3,0.9905200000000001,0.005117523199866997,0.009765625,10,0.09492268656582958,0.11659203506097561,False,False,up
PPY,-0.6025999999999999,0.00516052739820847,0.00390625,9,0.09492268656582958,0.11659203506097561,False,False,down
SHC1,-0.5533222222222222,0.005273738012232211,0.01171875,9,0.09492268656582958,0.11810087316176471,False,False,down
PPP3R1,0.5612222222222223,0.005280448365707322,0.0078125,9,0.09492268656582958,0.11659203506097561,False,False,up
CRADD,1.1825777777777777,0.00534029980412954,0.01171875,9,0.09492268656582958,0.11810087316176471,False,False,up
CMC1,0.9445499999999999,0.005397040023905962,0.005859375,10,0.09492268656582958,0.11659203506097561,False,False,up
MORF4L2,0.3984333333333333,0.005424968014755735,0.01953125,9,0.09492268656582958,0.12204953457446809,False,False,up
EIF2AK2,1.40831,0.005449275527442447,0.009765625,10,0.09492268656582958,0.11659203506097561,False,False,up
DPP6,-0.3490555555555555,0.005454181024822461,0.01953125,9,0.09492268656582958,0.12204953457446809,False,False,down
LDLR,0.19987000000000002,0.005527556659176982,0.01953125,10,0.09492268656582958,0.12204953457446809,False,False,up
ANGPTL4,0.46986000000000006,0.005530805521534734,0.001953125,10,0.09492268656582958,0.11659203506097561,False,False,up
CORO1A,1.20061,0.005573946449888038,0.009765625,10,0.09492268656582958,0.11659203506097561,False,False,up
BIN2,1.50995,0.005584221884526696,0.00390625,10,0.09492268656582958,0.11659203506097561,False,False,up
KEL,0.3785888888888888,0.005627814573531283,0.01171875,9,0.09492268656582958,0.11810087316176471,False,False,up
HARS1,1.2447,0.005664789637766182,0.009765625,10,0.09492268656582958,0.11659203506097561,False,False,up
OBP2B,0.3523333333333333,0.0057923204449385505,0.01953125,9,0.09492268656582958,0.12204953457446809,False,False,up
HPCAL1,0.86843,0.005834217403479689,0.009765625,10,0.09492268656582958,0.11659203506097561,False,False,up
VCAN,0.25296,0.005861960527535856,0.013671875,10,0.09492268656582958,0.11810087316176471,False,False,up
PDLIM7,1.79239,0.005895255689954342,0.009765625,10,0.09492268656582958,0.11659203506097561,False,False,up
SYT1,-0.38856,0.005904577050536354,0.013671875,10,0.09492268656582958,0.11810087316176471,False,False,down
CALCOCO2,0.7897099999999998,0.005967784124191777,0.013671875,10,0.09492268656582958,0.11810087316176471,False,False,up
PIKFYVE,0.77135,0.005994675718027699,0.00390625,10,0.09492268656582958,0.11659203506097561,False,False,up
CLEC1B,1.03413,0.006006851036107869,0.009765625,10,0.09492268656582958,0.11659203506097561,False,False,up
AHNAK,-0.22922000000000003,0.006022183559884447,0.013671875,10,0.09492268656582958,0.11810087316176471,False,False,down
CEACAM8,0.4298888888888889,0.00606592730223572,0.01953125,9,0.09492268656582958,0.12204953457446809,False,False,up
CA3,-0.35764,0.006069226619825216,0.013671875,10,0.09492268656582958,0.11810087316176471,False,False,down
BLOC1S3,0.43131,0.006074156685655813,0.005859375,10,0.09492268656582958,0.11659203506097561,False,False,up
IRAK4,1.4122,0.006078179995824628,0.015625,8,0.09492268656582958,0.12204953457446809,False,False,up
PPP1R14A,0.6273333333333334,0.006111628343273523,0.00390625,9,0.09492268656582958,0.11659203506097561,False,False,up
CRIM1,0.30378000000000005,0.00612021176079792,0.009765625,10,0.09492268656582958,0.11659203506097561,False,False,up
CTSO,0.27364,0.006149633990506021,0.013671875,10,0.09492268656582958,0.11810087316176471,False,False,up
CRACR2A,1.0317625000000001,0.006151003418419233,0.015625,8,0.09492268656582958,0.12204953457446809,False,False,up
CD244,0.18144999999999997,0.00616797577337809,0.009765625,10,0.09492268656582958,0.11659203506097561,False,False,up
SUGT1,0.8903749999999999,0.006227252978928274,0.0078125,8,0.09492268656582958,0.11659203506097561,False,False,up
RBPMS2,1.5325200000000003,0.006241236174211273,0.009765625,10,0.09492268656582958,0.11659203506097561,False,False,up
STIP1,0.62128,0.006270045486467456,0.009765625,10,0.09492268656582958,0.11659203506097561,False,False,up
CRKL,1.70561,0.006272521602622793,0.009765625,10,0.09492268656582958,0.11659203506097561,False,False,up
DNAJB6,0.7940000000000002,0.006273649085112204,0.02734375,10,0.09492268656582958,0.14470016891891893,False,False,up
MGMT,2.045375,0.0062880752914582045,0.015625,8,0.09492268656582958,0.12204953457446809,False,False,up
SELP,0.36921,0.006337317332944532,0.013671875,10,0.09492268656582958,0.11810087316176471,False,False,up
RHOC,2.0137888888888886,0.006410921651364739,0.0078125,9,0.09492268656582958,0.11659203506097561,False,False,up
TSC1,0.38964,0.006416856742949869,0.001953125,10,0.09492268656582958,0.11659203506097561,False,False,up
VAMP8,1.02385,0.006456924121046846,0.01953125,10,0.09492268656582958,0.12204953457446809,False,False,up
DNAJA2,1.0905999999999998,0.0064600096975827885,0.009765625,10,0.09492268656582958,0.11659203506097561,False,False,up
PDIA4,0.7021999999999999,0.006460268880524737,0.009765625,10,0.09492268656582958,0.11659203506097561,False,False,up
MTUS1,0.32768888888888886,0.00646392145494243,0.0078125,9,0.09492268656582958,0.11659203506097561,False,False,up
SEPTIN7,0.33622222222222226,0.006533217476994812,0.00390625,9,0.09546298373101374,0.11659203506097561,False,False,up
MINDY1,1.24631,0.0065709247763202855,0.013671875,10,0.09553864390125087,0.11810087316176471,False,False,up
RWDD1,0.9664499999999998,0.006620373279292514,0.005859375,10,0.09578343015409908,0.11659203506097561,False,False,up
HSPA1A,0.7138899999999999,0.006683231864453575,0.009765625,10,0.09621888228382426,0.11659203506097561,False,False,up
YOD1,0.7320374999999999,0.006769995206633504,0.0078125,8,0.09699256547259805,0.11659203506097561,False,False,up
APRT,1.493377777777778,0.00683078706803327,0.0078125,9,0.09738845446026075,0.11659203506097561,False,False,up
PLAT,0.42901000000000006,0.006914213320445852,0.00390625,10,0.09769574197037742,0.11659203506097561,False,False,up
ATOX1,0.7295888888888888,0.0069283603509845935,0.01953125,9,0.09769574197037742,0.12204953457446809,False,False,up
DAB2,1.2955800000000002,0.006953860460697766,0.005859375,10,0.09769574197037742,0.11659203506097561,False,False,up
DAAM1,0.9592099999999999,0.007060625666264669,0.009765625,10,0.09769574197037742,0.11659203506097561,False,False,up
FABP1,0.6496999999999999,0.007073507654346967,0.001953125,10,0.09769574197037742,0.11659203506097561,False,False,up
TJAP1,1.4521111111111114,0.0071282999848172645,0.0078125,9,0.09769574197037742,0.11659203506097561,False,False,up
CC2D1A,1.2631333333333332,0.007159825611388621,0.01171875,9,0.09769574197037742,0.11810087316176471,False,False,up
ITGB5,0.5912777777777778,0.007169290973931789,0.01953125,9,0.09769574197037742,0.12204953457446809,False,False,up
STX6,0.67765,0.007185321497266907,0.0078125,8,0.09769574197037742,0.11659203506097561,False,False,up
TXNDC9,0.47958000000000006,0.00719106827389227,0.005859375,10,0.09769574197037742,0.11659203506097561,False,False,up
L3HYPDH,0.7383200000000001,0.007249936372109045,0.013671875,10,0.09769574197037742,0.11810087316176471,False,False,up
TGFBR1,-0.36673,0.007260606449020867,0.005859375,10,0.09769574197037742,0.11659203506097561,False,False,down
ENG,0.08033000000000001,0.007284769319548061,0.02734375,10,0.09769574197037742,0.14470016891891893,False,False,up
MDK,0.4939666666666667,0.007355001380953513,0.02734375,9,0.09818926843572941,0.14470016891891893,False,False,up
UBXN1,0.71764,0.007389205835359611,0.009765625,10,0.09819953637308225,0.11659203506097561,False,False,up
APOE,0.14733000000000002,0.0074310944404712255,0.013671875,10,0.09822464020904684,0.11810087316176471,False,False,up
PDZD2,0.9998374999999999,0.007481528239948393,0.0078125,8,0.09822464020904684,0.11659203506097561,False,False,up
CACNB1,-0.9728,0.007491426423842864,0.01171875,9,0.09822464020904684,0.11810087316176471,False,False,down
SCGB3A2,0.15852,0.007558046012784348,0.013671875,10,0.09848464208453077,0.11810087316176471,False,False,up
GIT1,1.19515,0.007610068341710684,0.013671875,10,0.09848464208453077,0.11810087316176471,False,False,up
TBCB,1.9032000000000002,0.007645219899503493,0.01171875,9,0.09848464208453077,0.11810087316176471,False,False,up
TRIAP1,0.6616200000000001,0.00767157139890173,0.013671875,10,0.09848464208453077,0.11810087316176471,False,False,up
GNLY,0.29005,0.007678918296682855,0.01953125,10,0.09848464208453077,0.12204953457446809,False,False,up
AHNAK2,-0.26117999999999997,0.007809744687224915,0.013671875,10,0.09859756069811368,0.11810087316176471,False,False,down
HDGFL2,0.71515,0.007831799025982083,0.009765625,10,0.09859756069811368,0.11659203506097561,False,False,up
TACC3,1.6280555555555556,0.007837557630398057,0.01171875,9,0.09859756069811368,0.11810087316176471,False,False,up
SMTN,1.4147500000000002,0.007842795135827248,0.013671875,10,0.09859756069811368,0.11810087316176471,False,False,up
S100A3,-0.32946,0.00789240749885258,0.013671875,10,0.09859756069811368,0.11810087316176471,False,False,down
GZMH,0.4636444444444445,0.007902906231148643,0.01171875,9,0.09859756069811368,0.11810087316176471,False,False,up
CCL23,0.19032000000000002,0.007922718530730278,0.037109375,10,0.09859756069811368,0.17542287844036697,False,False,up
DAPP1,0.8769125,0.00803405520785829,0.0234375,8,0.09887573499473144,0.14281314834024897,False,False,up
PRDX5,0.9802099999999999,0.008037512021289397,0.013671875,10,0.09887573499473144,0.11810087316176471,False,False,up
CLIP2,1.8397999999999999,0.008046067641723125,0.015625,8,0.09887573499473144,0.12204953457446809,False,False,up
WWP2,0.5566666666666666,0.00812790888294756,0.01171875,9,0.09946528495507077,0.11810087316176471,False,False,up
METAP1,0.44627777777777783,0.00816229104275377,0.01953125,9,0.09947157175339345,0.12204953457446809,False,False,up
ZBTB16,0.5665125000000001,0.008265777009946611,0.015625,8,0.09965043202910945,0.12204953457446809,False,False,up
DGKZ,0.2520888888888889,0.008368281224666284,0.01171875,9,0.09965043202910945,0.11810087316176471,False,False,up
HCLS1,0.88809,0.00843437022641232,0.009765625,10,0.09965043202910945,0.11659203506097561,False,False,up
DCXR,0.3164666666666667,0.008437194896643527,0.0078125,9,0.09965043202910945,0.11659203506097561,False,False,up
DCTN2,1.176,0.008458275072395974,0.02734375,9,0.09965043202910945,0.14470016891891893,False,False,up
KLK10,0.30193333333333333,0.008547640395809956,0.02734375,9,0.09965043202910945,0.14470016891891893,False,False,up
PLA2G4A,0.86542,0.008653976930851225,0.009765625,10,0.09965043202910945,0.11659203506097561,False,False,up
ERBIN,1.5836333333333332,0.008694445600455505,0.01953125,9,0.09965043202910945,0.12204953457446809,False,False,up
CTSS,0.22549000000000002,0.008714405705749544,0.01953125,10,0.09965043202910945,0.12204953457446809,False,False,up
RAB10,0.5114699999999999,0.008715319801970529,0.009765625,10,0.09965043202910945,0.11659203506097561,False,False,up
MIF,1.1717300000000002,0.008719619175264325,0.009765625,10,0.09965043202910945,0.11659203506097561,False,False,up
SIRT2,1.1097222222222223,0.008787868876471674,0.01953125,9,0.09965043202910945,0.12204953457446809,False,False,up
MITD1,1.4698,0.008814648343502667,0.01171875,9,0.09965043202910945,0.11810087316176471,False,False,up
GAD1,-0.5745444444444444,0.00881898614576339,0.01171875,9,0.09965043202910945,0.11810087316176471,False,False,down
DLG4,0.96634,0.00884481662502266,0.009765625,10,0.09965043202910945,0.11659203506097561,False,False,up
ALDH5A1,0.32120000000000004,0.00885903883105743,0.01953125,9,0.09965043202910945,0.12204953457446809,False,False,up
CCL19,0.24788000000000004,0.008864072619648784,0.005859375,10,0.09965043202910945,0.11659203506097561,False,False,up
ABL1,0.8521666666666666,0.008938920081535677,0.01953125,9,0.09965043202910945,0.12204953457446809,False,False,up
DNAJC6,1.1871699999999998,0.008963422690743393,0.009765625,10,0.09965043202910945,0.11659203506097561,False,False,up
DBI,0.67466,0.008974408327109974,0.02734375,10,0.09965043202910945,0.14470016891891893,False,False,up
CPPED1,0.38018,0.009076180039581612,0.013671875,10,0.09965043202910945,0.11810087316176471,False,False,up
CXCL9,0.16025999999999999,0.009086252379674175,0.005859375,10,0.09965043202910945,0.11659203506097561,False,False,up
BAG6,0.3428555555555556,0.009105909222210056,0.01171875,9,0.09965043202910945,0.11810087316176471,False,False,up
GLRX5,0.6974400000000001,0.009148160611214599,0.01953125,10,0.09965043202910945,0.12204953457446809,False,False,up
SARG,1.1580400000000002,0.0091653606663857,0.009765625,10,0.09965043202910945,0.11659203506097561,False,False,up
DOK1,1.9432299999999998,0.009201435827287259,0.009765625,10,0.09965043202910945,0.11659203506097561,False,False,up
BCR,0.7155875,0.009229753125313886,0.015625,8,0.09965043202910945,0.12204953457446809,False,False,up
STX3,0.15025,0.009235176608799842,0.01953125,10,0.09965043202910945,0.12204953457446809,False,False,up
PLA2G2A,0.31416,0.009255534895706274,0.013671875,10,0.09965043202910945,0.11810087316176471,False,False,up
ARHGEF1,0.7629999999999999,0.009286598638991284,0.009765625,10,0.09965043202910945,0.11659203506097561,False,False,up
STAMBP,0.9358888888888889,0.009307194447002592,0.01171875,9,0.09965043202910945,0.11810087316176471,False,False,up
SHMT1,0.89696,0.009339361725207477,0.009765625,10,0.09965043202910945,0.11659203506097561,False,False,up
SERPINB1,0.8772800000000001,0.00934956111680793,0.013671875,10,0.09965043202910945,0.11810087316176471,False,False,up
MAP2K6,1.7134999999999998,0.009359124267922281,0.015625,8,0.09965043202910945,0.12204953457446809,False,False,up
PEBP1,0.5503199999999999,0.009368203509955448,0.013671875,10,0.09965043202910945,0.11810087316176471,False,False,up
SCAMP3,1.2436555555555555,0.009398423449800243,0.01953125,9,0.09965043202910945,0.12204953457446809,False,False,up
PARK7,0.76163,0.00950815643074633,0.009765625,10,0.10009656178130168,0.11659203506097561,False,False,up
TXLNA,0.9047666666666666,0.009508662150828453,0.01953125,9,0.10009656178130168,0.12204953457446809,False,False,up
CDKN1A,1.3327666666666664,0.009556080176322644,0.01953125,9,0.10023645527807003,0.12204953457446809,False,False,up
MGLL,1.2443000000000004,0.009674977362790386,0.009765625,10,0.1003885362234617,0.11659203506097561,False,False,up
TBCC,1.0343333333333333,0.009801466319241654,0.01953125,9,0.1003885362234617,0.12204953457446809,False,False,up
PTPN1,1.1617777777777778,0.009839793176747285,0.02734375,9,0.1003885362234617,0.14470016891891893,False,False,up
ACADSB,0.5616000000000001,0.010011183897589052,0.013671875,10,0.1003885362234617,0.11810087316176471,False,False,up
EIF4G3,1.1055111111111111,0.010050058262513144,0.01953125,9,0.1003885362234617,0.12204953457446809,False,False,up
NUMB,0.74369,0.010064003153263414,0.037109375,10,0.1003885362234617,0.17542287844036697,False,False,up
ARL2BP,0.6652125,0.010079860384678455,0.015625,8,0.1003885362234617,0.12204953457446809,False,False,up
ECSCR,-0.47391111111111095,0.010089732602514417,0.01171875,9,0.1003885362234617,0.11810087316176471,False,False,down
AGER,0.22989999999999994,0.010102284043021771,0.009765625,10,0.1003885362234617,0.11659203506097561,False,False,up
CLEC11A,0.21373000000000003,0.010139432420864375,0.048828125,10,0.1003885362234617,0.2063427383093525,False,False,up
CDC42BPB,1.33698,0.01017402802008522,0.009765625,10,0.1003885362234617,0.11659203506097561,False,False,up
STXBP1,0.8399777777777779,0.010200730772887126,0.01953125,9,0.1003885362234617,0.12204953457446809,False,False,up
PLSCR3,0.61156,0.01025000245425675,0.013671875,10,0.1003885362234617,0.11810087316176471,False,False,up
VPS53,0.9176777777777778,0.010299756633273302,0.01953125,9,0.1003885362234617,0.12204953457446809,False,False,up
STX4,0.9732444444444445,0.010363100154611653,0.01953125,9,0.1003885362234617,0.12204953457446809,False,False,up
SNAPIN,0.35648888888888897,0.010385156441522709,0.01171875,9,0.1003885362234617,0.11810087316176471,False,False,up
CCL20,0.28041999999999995,0.010423638402854063,0.01953125,10,0.1003885362234617,0.12204953457446809,False,False,up
BCAN,-0.36614444444444444,0.010443920188534895,0.01171875,9,0.1003885362234617,0.11810087316176471,False,False,down
NUB1,1.0017875,0.010457307830189605,0.015625,8,0.1003885362234617,0.12204953457446809,False,False,up
ARHGAP45,1.17442,0.010461840137078926,0.009765625,10,0.1003885362234617,0.11659203506097561,False,False,up
METAP2,0.8743399999999999,0.010512524730508054,0.009765625,10,0.1003885362234617,0.11659203506097561,False,False,up
AGRN,0.29219000000000006,0.01051257514147741,0.009765625,10,0.1003885362234617,0.11659203506097561,False,False,up
SCRIB__Cardiometabolic_II,0.8064500000000001,0.01051531770441895,0.013671875,10,0.1003885362234617,0.11810087316176471,False,False,up
IGHMBP2,0.9951375,0.010521896912868372,0.0390625,8,0.1003885362234617,0.17542287844036697,False,False,up
MINK1,1.8336099999999997,0.010531586484369571,0.00390625,10,0.1003885362234617,0.11659203506097561,False,False,up
CETN2,0.6864888888888889,0.010598476020337994,0.01953125,9,0.1003885362234617,0.12204953457446809,False,False,up
PROK1,0.33953750000000005,0.010600119478047643,0.0234375,8,0.1003885362234617,0.14281314834024897,False,False,up
DTD1,1.5940600000000003,0.010618743462962254,0.009765625,10,0.1003885362234617,0.11659203506097561,False,False,up
CASP8,0.4887499999999999,0.010635005945753924,0.01953125,10,0.1003885362234617,0.12204953457446809,False,False,up
ENO2,0.75544,0.01063969868282434,0.009765625,10,0.1003885362234617,0.11659203506097561,False,False,up
PCDHB15,-0.33127999999999996,0.010640433946845782,0.001953125,10,0.1003885362234617,0.11659203506097561,False,False,down
SOST,0.4650999999999999,0.010664359312809006,0.00390625,9,0.1003885362234617,0.11659203506097561,False,False,up
SMPDL3A,0.15194999999999997,0.010789963935817002,0.009765625,10,0.1009838024857722,0.11659203506097561,False,False,up
RYR1,0.49884999999999996,0.010796361586834346,0.015625,8,0.1009838024857722,0.12204953457446809,False,False,up
IRAK1,0.7096222222222222,0.010925060890626472,0.01953125,9,0.10180476300630215,0.12204953457446809,False,False,up
ANG,0.19417,0.010983948307259598,0.009765625,10,0.10180476300630215,0.11659203506097561,False,False,up
EIF2S2,0.7988699999999999,0.010988120487912081,0.009765625,10,0.10180476300630215,0.11659203506097561,False,False,up
AMOTL2,0.28204,0.011172002357728375,0.013671875,10,0.1028832114886074,0.11810087316176471,False,False,up
ITGA5,0.21501,0.011276192794162336,0.005859375,10,0.1028832114886074,0.11659203506097561,False,False,up
AP3S2,0.45494,0.011307605811634225,0.013671875,10,0.1028832114886074,0.11810087316176471,False,False,up
NOS3,0.47381111111111107,0.011334265709733034,0.02734375,9,0.1028832114886074,0.14470016891891893,False,False,up
PRTFDC1,1.3317333333333332,0.011337151669279075,0.0078125,9,0.1028832114886074,0.11659203506097561,False,False,up
SULT1A1,1.78521,0.011340141634384637,0.009765625,10,0.1028832114886074,0.11659203506097561,False,False,up
GRAP2,1.1295555555555556,0.011349731195883145,0.01953125,9,0.1028832114886074,0.12204953457446809,False,False,up
CASP3,1.20715,0.011441342436381013,0.009765625,10,0.10303085172102688,0.11659203506097561,False,False,up
