Protein,log2FC,t_p,w_p,n_pairs,t_fdr,w_fdr,changed,strict,direction
MORF4L2,-0.30966666666666665,0.014920317631044613,0.02734375,9,0.8114994978218154,0.8757752862595419,False,False,down
AFAP1,-0.5690555555555555,0.016154234108832887,0.01171875,9,0.8304848634077426,0.8757752862595419,False,False,down
WFDC12,0.37022000000000005,0.016311447219863235,0.01953125,10,0.8304848634077426,0.8757752862595419,False,False,up
TNFSF9,0.4678111111111111,0.01640496132292068,0.01953125,9,0.8304848634077426,0.8757752862595419,False,False,up
NECTIN4,0.12595555555555557,0.01654634277021649,0.0390625,9,0.8304848634077426,0.8757752862595419,False,False,up
OBP2B,0.20196666666666666,0.016792742650418087,0.01953125,9,0.8304848634077426,0.8757752862595419,False,False,up
TSPAN7,0.328075,0.016965982909249083,0.015625,8,0.8304848634077426,0.8757752862595419,False,False,up
CLNS1A,0.38778571428571423,0.017588355327320695,0.03125,7,0.8468360589564079,0.8757752862595419,False,False,up
CPM,-0.15023999999999998,0.01826756561497709,0.01953125,10,0.863369911993111,0.8757752862595419,False,False,down
UHRF2,0.44416666666666665,0.0193120834248672,0.02734375,9,0.863369911993111,0.8757752862595419,False,False,up
FASLG,-0.14225,0.019435740991016755,0.02734375,10,0.863369911993111,0.8757752862595419,False,False,down
VPS28,0.3347625,0.019485925585570288,0.0390625,8,0.863369911993111,0.8757752862595419,False,False,up
LTBR,0.12918000000000002,0.019678152995043174,0.037109375,10,0.863369911993111,0.8757752862595419,False,False,up
PLA2G7,-0.12376000000000001,0.019822895870415774,0.01953125,10,0.863369911993111,0.8757752862595419,False,False,down
RABGAP1L,-0.438,0.019989497451662085,0.0390625,9,0.863369911993111,0.8757752862595419,False,False,down
ABRAXAS2,0.4372333333333333,0.02059329682890626,0.00390625,9,0.8673512061406121,0.869140625,False,False,up
CLEC14A,-0.13754000000000005,0.02067231339116202,0.048828125,10,0.8673512061406121,0.887387776243094,False,False,down
SLC44A4,0.3141999999999999,0.021352546994470218,0.03125,7,0.8832736693346342,0.8757752862595419,False,False,up
NDUFA5,-0.3619777777777778,0.022539090789340663,0.02734375,9,0.9008158879586453,0.8757752862595419,False,False,down
RNF43,0.306975,0.022866914851273963,0.0234375,8,0.9008158879586453,0.8757752862595419,False,False,up
SART1,0.3295222222222222,0.02289018975558136,0.0390625,9,0.9008158879586453,0.8757752862595419,False,False,up
LRRC37A2,0.30394,0.023003470070445488,0.02734375,10,0.9008158879586453,0.8757752862595419,False,False,up
RASGRF1,0.9415888888888888,0.024200615398806843,0.0078125,9,0.9182646501585668,0.869140625,False,False,up
TYRP1,0.4269333333333334,0.02481964865273151,0.01953125,9,0.9182646501585668,0.8757752862595419,False,False,up
ENTPD2,0.349425,0.02494831516409165,0.0390625,8,0.9182646501585668,0.8757752862595419,False,False,up
IL1RAP,-0.10683000000000002,0.025663410879927,0.037109375,10,0.9182646501585668,0.8757752862595419,False,False,down
SNX18,0.20303,0.025719720018249428,0.037109375,10,0.9182646501585668,0.8757752862595419,False,False,up
CD109,-0.08560999999999999,0.025860321221623475,0.037109375,10,0.9182646501585668,0.8757752862595419,False,False,down
CSH1,-0.6148666666666667,0.02616149339760222,0.0390625,9,0.9182646501585668,0.8757752862595419,False,False,down
CD302,0.18973999999999996,0.02623998579408949,0.02734375,10,0.9182646501585668,0.8757752862595419,False,False,up
IGFBP6,0.08998999999999999,0.026262931771644404,0.037109375,10,0.9182646501585668,0.8757752862595419,False,False,up
GPR37,0.49744444444444436,0.026806714794763768,0.0546875,9,0.9211202262188021,0.887387776243094,False,False,up
MMP15,0.26583000000000007,0.026971855449375887,0.01953125,10,0.9211202262188021,0.8757752862595419,False,False,up
IL7R,-0.20217999999999997,0.027300092569929765,0.037109375,10,0.9216134698607323,0.8757752862595419,False,False,down
RBM17,0.3392333333333333,0.028090841803369314,0.0390625,9,0.9252026617566517,0.8757752862595419,False,False,up
BPIFA2,-0.41754444444444444,0.028216095241616206,0.0546875,9,0.9252026617566517,0.887387776243094,False,False,down
LECT2,0.2167099999999999,0.028371274772277452,0.037109375,10,0.9252026617566517,0.8757752862595419,False,False,up
DUSP13,0.22832000000000002,0.02980943660910968,0.064453125,10,0.9252026617566517,0.97517578125,False,False,up
CPLX2,0.4930555555555556,0.02993979333839603,0.0390625,9,0.9252026617566517,0.8757752862595419,False,False,up
RICTOR,0.5240777777777779,0.03061405645606323,0.0390625,9,0.9252026617566517,0.8757752862595419,False,False,up
FSTL3,0.16787999999999997,0.03165151669393906,0.048828125,10,0.9252026617566517,0.887387776243094,False,False,up
PRDX3,-0.7231777777777777,0.031664345958663145,0.0546875,9,0.9252026617566517,0.887387776243094,False,False,down
COL4A1,0.2135,0.03203280873754764,0.02734375,9,0.9252026617566517,0.8757752862595419,False,False,up
CD160,-0.10690999999999998,0.03246501828298662,0.037109375,10,0.9252026617566517,0.8757752862595419,False,False,down
AFM,0.16415000000000002,0.03249570454379165,0.009765625,10,0.9252026617566517,0.869140625,False,False,up
GSTA3,-0.49841250000000004,0.03288823982513483,0.0234375,8,0.9252026617566517,0.8757752862595419,False,False,down
EDA2R,0.13631,0.03292961814912094,0.037109375,10,0.9252026617566517,0.8757752862595419,False,False,up
NCAN,-0.13968999999999995,0.03296480393127935,0.048828125,10,0.9252026617566517,0.887387776243094,False,False,down
LTO1,-0.38926666666666665,0.03345902647209022,0.0390625,9,0.9252026617566517,0.8757752862595419,False,False,down
LCP1,0.39153000000000004,0.03358331579243964,0.02734375,10,0.9252026617566517,0.8757752862595419,False,False,up
PTPN9,-0.2503666666666666,0.033650662290005316,0.0546875,9,0.9252026617566517,0.887387776243094,False,False,down
CPE,-0.2834,0.03365720207739119,0.02734375,10,0.9252026617566517,0.8757752862595419,False,False,down
WARS,-0.18631000000000003,0.0336915665864966,0.048828125,10,0.9252026617566517,0.887387776243094,False,False,down
FCN2,-0.13046000000000002,0.03370673640039555,0.037109375,10,0.9252026617566517,0.8757752862595419,False,False,down
DCTN6,-0.5928125000000001,0.03444115212770031,0.0546875,8,0.9365448306558963,0.887387776243094,False,False,down
TNFRSF11B,-0.10712999999999999,0.035096679954796824,0.037109375,10,0.9365448306558963,0.8757752862595419,False,False,down
KLK8,0.1653333333333333,0.035691943750505065,0.0546875,9,0.9365448306558963,0.887387776243094,False,False,up
MAPK13,0.6191222222222222,0.036229251359988106,0.00390625,9,0.9365448306558963,0.869140625,False,False,up
B3GAT3,-0.3257111111111111,0.03629587306781659,0.07421875,9,0.9365448306558963,0.97517578125,False,False,down
DEFB103A_DEFB103B,-0.4992888888888889,0.03636789350710518,0.0546875,9,0.9365448306558963,0.887387776243094,False,False,down
TNC,-0.13822,0.03779849579242234,0.037109375,10,0.9365448306558963,0.8757752862595419,False,False,down
FOSB,-0.3151375,0.03813373423700712,0.0390625,8,0.9365448306558963,0.8757752862595419,False,False,down
TSC1,0.21084444444444445,0.038696603832611955,0.01953125,9,0.9365448306558963,0.8757752862595419,False,False,up
NPTX1,-0.06629999999999998,0.03886500820931928,0.048828125,10,0.9365448306558963,0.887387776243094,False,False,down
ATP1B4,0.5529333333333333,0.039126329958590216,0.0390625,9,0.9365448306558963,0.8757752862595419,False,False,up
GLIPR1,0.3754799999999999,0.03921204027294075,0.037109375,10,0.9365448306558963,0.8757752862595419,False,False,up
GALNT7,-0.15636999999999998,0.039479873288906016,0.048828125,10,0.9365448306558963,0.887387776243094,False,False,down
KLK15,0.3522,0.03981371208978542,0.048828125,10,0.9365448306558963,0.887387776243094,False,False,up
CCL28,0.2553125,0.040194190142651735,0.0546875,8,0.9365448306558963,0.887387776243094,False,False,up
PON2,0.23860000000000003,0.0402800148345457,0.0390625,9,0.9365448306558963,0.8757752862595419,False,False,up
NCAM1,-0.12057,0.04096527931427749,0.037109375,10,0.9365448306558963,0.8757752862595419,False,False,down
SPINT1,0.09771,0.04106189790841191,0.048828125,10,0.9365448306558963,0.887387776243094,False,False,up
GPR15L,0.63009,0.04137728372401107,0.048828125,10,0.9365448306558963,0.887387776243094,False,False,up
BOLA1,0.735375,0.04149254413794138,0.0546875,8,0.9365448306558963,0.887387776243094,False,False,up
AHNAK,0.15823333333333334,0.04188300044984894,0.0390625,9,0.9365448306558963,0.8757752862595419,False,False,up
CCL19,-0.20416999999999996,0.042310238684514195,0.037109375,10,0.9365448306558963,0.8757752862595419,False,False,down
LY96,-0.16295555555555558,0.0423611257218015,0.07421875,9,0.9365448306558963,0.97517578125,False,False,down
BCL2L15,0.5383888888888888,0.04246414665059392,0.02734375,9,0.9365448306558963,0.8757752862595419,False,False,up
ABHD14B,-0.536511111111111,0.042683200084372167,0.0546875,9,0.9365448306558963,0.887387776243094,False,False,down
EPHB4,0.1028,0.043158723459312105,0.048828125,10,0.9365448306558963,0.887387776243094,False,False,up
ITGAV,-0.10515,0.043185413361581076,0.048828125,10,0.9365448306558963,0.887387776243094,False,False,down
ECHS1,-0.5114777777777778,0.04333384302331558,0.0546875,9,0.9365448306558963,0.887387776243094,False,False,down
CD28,0.296375,0.04342262406777618,0.0390625,8,0.9365448306558963,0.8757752862595419,False,False,up
RELB,0.31618888888888885,0.043686292747653316,0.07421875,9,0.9365448306558963,0.97517578125,False,False,up
REN,0.23145555555555555,0.04411476649992378,0.0390625,9,0.9368954348437456,0.8757752862595419,False,False,up
SLURP1,0.3226899999999999,0.044843562679933634,0.10546875,10,0.9368954348437456,0.97517578125,False,False,up
SIGLEC7,-0.12135555555555556,0.045658637474824355,0.0546875,9,0.9368954348437456,0.887387776243094,False,False,down
IFNL1,0.5428624999999999,0.04586291829794247,0.0234375,8,0.9368954348437456,0.8757752862595419,False,False,up
NRP1,-0.12663,0.04621379741947953,0.083984375,10,0.9368954348437456,0.97517578125,False,False,down
CD99,-0.0758,0.04636422938284736,0.048828125,10,0.9368954348437456,0.887387776243094,False,False,down
DENND2B,0.3033777777777778,0.04639962667520936,0.0546875,9,0.9368954348437456,0.887387776243094,False,False,up
PCDH9,0.28276,0.046578092911454975,0.037109375,10,0.9368954348437456,0.8757752862595419,False,False,up
HPGDS,-0.25665,0.04660042094850462,0.0546875,8,0.9368954348437456,0.887387776243094,False,False,down
CD74,-0.1878,0.04715759298251102,0.048828125,10,0.9368954348437456,0.887387776243094,False,False,down
TPSG1,0.5581555555555555,0.04731537869947319,0.02734375,9,0.9368954348437456,0.8757752862595419,False,False,up
HK2,-0.5134,0.04753061620419411,0.0390625,9,0.9368954348437456,0.8757752862595419,False,False,down
NTF3,-0.24114999999999998,0.04900203296219824,0.0546875,8,0.9594598053998415,0.887387776243094,False,False,down
ITGA5,-0.20585,0.049351735435361616,0.064453125,10,0.9599075958520337,0.97517578125,False,False,down
PPM1B,0.3987888888888889,0.04988937525822726,0.0546875,9,0.9639808890356149,0.887387776243094,False,False,up
NIT1,-0.670911111111111,0.05053160917617781,0.07421875,9,0.9676892162601298,0.97517578125,False,False,down
SEPTIN7,0.40446249999999995,0.050740258530493694,0.0546875,8,0.9676892162601298,0.887387776243094,False,False,up
CDON,-0.15427000000000002,0.05155096866823206,0.130859375,10,0.9768077095393392,0.97517578125,False,False,down
ITGA6,0.3453125,0.05252432886851641,0.0546875,8,0.9811799056624656,0.887387776243094,False,False,up
CCL20,-0.31402,0.05266405142892714,0.048828125,10,0.9811799056624656,0.887387776243094,False,False,down
NLGN2,0.5224249999999999,0.05294051623955583,0.0546875,8,0.9811799056624656,0.887387776243094,False,False,up
SNU13,0.31758888888888887,0.05345273224647113,0.0546875,9,0.9811799056624656,0.887387776243094,False,False,up
ENTR1,-0.2856777777777778,0.05502568427558077,0.0546875,9,0.9811799056624656,0.887387776243094,False,False,down
EPPK1,-0.2660111111111111,0.05557301176362249,0.12890625,9,0.9811799056624656,0.97517578125,False,False,down
BPIFB1,-0.14878999999999998,0.055829208285873684,0.048828125,10,0.9811799056624656,0.887387776243094,False,False,down
CD200,-0.1625875,0.05593895152096027,0.0390625,8,0.9811799056624656,0.8757752862595419,False,False,down
NFKB2,0.3898625,0.05606645991668793,0.109375,8,0.9811799056624656,0.97517578125,False,False,up
THPO,-0.24225555555555556,0.05607297382141696,0.12890625,9,0.9811799056624656,0.97517578125,False,False,down
IL17RA,-0.145,0.05642199585657073,0.10546875,10,0.9811799056624656,0.97517578125,False,False,down
IL1B,-1.0636666666666668,0.056475821768423175,0.01171875,9,0.9811799056624656,0.8757752862595419,False,False,down
LRP2BP,0.6264428571428571,0.0565339954927945,0.078125,7,0.9811799056624656,0.97517578125,False,False,up
CD276,0.13966000000000003,0.056629716322365395,0.064453125,10,0.9811799056624656,0.97517578125,False,False,up
GADD45GIP1,-0.2725444444444444,0.05717672293845657,0.0546875,9,0.9811799056624656,0.887387776243094,False,False,down
LRRN1,-0.19617777777777778,0.05735371385922653,0.0390625,9,0.9811799056624656,0.8757752862595419,False,False,down
FGFBP1,0.09161111111111113,0.05761749313304235,0.0390625,9,0.9811799056624656,0.8757752862595419,False,False,up
PLAT,-0.3812,0.05835564639296767,0.064453125,10,0.9811799056624656,0.97517578125,False,False,down
CLPS,-0.24488,0.05843504346355211,0.10546875,10,0.9811799056624656,0.97517578125,False,False,down
TFPI,-0.12018,0.058835236060893914,0.064453125,10,0.9811799056624656,0.97517578125,False,False,down
CEACAM20,0.4466,0.05928209659095104,0.078125,8,0.9811799056624656,0.97517578125,False,False,up
FURIN,-0.23826666666666663,0.05947219715236912,0.07421875,9,0.9811799056624656,0.97517578125,False,False,down
SBSN,0.23184,0.05953030885330454,0.037109375,10,0.9811799056624656,0.8757752862595419,False,False,up
COL6A3,0.10529999999999999,0.059799524383241855,0.064453125,10,0.9811799056624656,0.97517578125,False,False,up
LEG1,0.3400444444444444,0.06029125369627262,0.07421875,9,0.9823386743320884,0.97517578125,False,False,up
TGFBI,-0.09259000000000002,0.060539087522678926,0.064453125,10,0.9823386743320884,0.97517578125,False,False,down
ENAH,-0.5255555555555556,0.06125642720578597,0.0546875,9,0.9825086015298264,0.887387776243094,False,False,down
GATD3,-0.44238888888888883,0.061301804849320726,0.07421875,9,0.9825086015298264,0.97517578125,False,False,down
SFTPD,-0.24589999999999998,0.06155314357558327,0.0390625,9,0.9825086015298264,0.8757752862595419,False,False,down
CEP290,0.20913750000000003,0.06279692582895437,0.0390625,8,0.9898389461302447,0.8757752862595419,False,False,up
CFC1,-0.2858875,0.0633085494495373,0.0546875,8,0.9898389461302447,0.887387776243094,False,False,down
DCUN1D1,0.484275,0.0636244172906502,0.109375,8,0.9898389461302447,0.97517578125,False,False,up
PSIP1,0.27192500000000003,0.0636249650048479,0.078125,8,0.9898389461302447,0.97517578125,False,False,up
NAGA,0.4741444444444444,0.06513794945799449,0.0546875,9,0.9898389461302447,0.887387776243094,False,False,up
WNT9A,0.22293333333333334,0.06513832941400002,0.07421875,9,0.9898389461302447,0.97517578125,False,False,up
SLC4A1,-0.4922700000000001,0.06543811760560649,0.064453125,10,0.9898389461302447,0.97517578125,False,False,down
SNED1,0.28203333333333336,0.06549272959264436,0.12890625,9,0.9898389461302447,0.97517578125,False,False,up
TBR1,-0.4243571428571428,0.06550240991009713,0.078125,7,0.9898389461302447,0.97517578125,False,False,down
PDCD5,-0.58012,0.06553528672173728,0.037109375,10,0.9898389461302447,0.8757752862595419,False,False,down
CEACAM18,0.34972499999999995,0.06651544762426764,0.078125,8,0.9898389461302447,0.97517578125,False,False,up
LIF,-0.5108625,0.06714718828411932,0.109375,8,0.9898389461302447,0.97517578125,False,False,down
NFE2,-0.6734111111111112,0.06787116126569852,0.09765625,9,0.9898389461302447,0.97517578125,False,False,down
KLB,-0.4564625000000001,0.06825019671191315,0.078125,8,0.9898389461302447,0.97517578125,False,False,down
ACADM,0.4776375,0.0684984733470017,0.078125,8,0.9898389461302447,0.97517578125,False,False,up
TNF__Oncology,-0.19597499999999998,0.06858302905634055,0.0390625,8,0.9898389461302447,0.8757752862595419,False,False,down
CASC3,-0.3503857142857143,0.06985044913892537,0.078125,7,0.9898389461302447,0.97517578125,False,False,down
DPT,-0.06654,0.06998377027974063,0.064453125,10,0.9898389461302447,0.97517578125,False,False,down
TMPRSS11B,0.33393750000000005,0.07134866905371615,0.0390625,8,0.9898389461302447,0.8757752862595419,False,False,up
CELA2A,0.1896,0.07150903579800598,0.037109375,10,0.9898389461302447,0.8757752862595419,False,False,up
CRELD1,0.34485555555555547,0.0716498174904565,0.0546875,9,0.9898389461302447,0.887387776243094,False,False,up
AMBN,-0.19006666666666666,0.0727183154260994,0.12890625,9,0.9898389461302447,0.97517578125,False,False,down
RBPMS2,-0.6883777777777779,0.07276325152718004,0.07421875,9,0.9898389461302447,0.97517578125,False,False,down
CXCL13,0.33607,0.07305956860461123,0.048828125,10,0.9898389461302447,0.887387776243094,False,False,up
GABARAPL1,0.297925,0.07311550221227062,0.109375,8,0.9898389461302447,0.97517578125,False,False,up
CEP170,-0.5768222222222223,0.07352795946897413,0.12890625,9,0.9898389461302447,0.97517578125,False,False,down
TMED4,0.6108777777777777,0.07410695264858412,0.0546875,9,0.9898389461302447,0.887387776243094,False,False,up
AKT1S1,-0.5324125,0.07494008561235112,0.109375,8,0.9898389461302447,0.97517578125,False,False,down
ATP1B3,0.3781999999999999,0.07514821015722506,0.12890625,9,0.9898389461302447,0.97517578125,False,False,up
DNAJA1,0.5734,0.07525254345416311,0.0546875,9,0.9898389461302447,0.887387776243094,False,False,up
SPARCL1,-0.12557000000000001,0.07534752069105166,0.064453125,10,0.9898389461302447,0.97517578125,False,False,down
KRT6C,0.6165666666666666,0.07541314467116106,0.09765625,9,0.9898389461302447,0.97517578125,False,False,up
AOC1,0.24009999999999998,0.07546517198343303,0.07421875,9,0.9898389461302447,0.97517578125,False,False,up
CALY,0.46492222222222224,0.07606934702025671,0.0546875,9,0.9898389461302447,0.887387776243094,False,False,up
CNP,-0.6488,0.07612283850643965,0.07421875,9,0.9898389461302447,0.97517578125,False,False,down
HEPACAM2,0.21303999999999998,0.07656741771508084,0.083984375,10,0.9898389461302447,0.97517578125,False,False,up
ARNT,0.18127777777777776,0.07807245592620221,0.09765625,9,0.9898389461302447,0.97517578125,False,False,up
CPA4,0.28575555555555554,0.0786738688845635,0.0546875,9,0.9898389461302447,0.887387776243094,False,False,up
KLK7,0.30973333333333325,0.07898253288702797,0.09765625,9,0.9898389461302447,0.97517578125,False,False,up
NEFL,0.9626625,0.07951188887373288,0.078125,8,0.9898389461302447,0.97517578125,False,False,up
PON3,-0.09304999999999998,0.07965428636231396,0.10546875,10,0.9898389461302447,0.97517578125,False,False,down
HS1BP3,-0.2955,0.07966495617563284,0.07421875,9,0.9898389461302447,0.97517578125,False,False,down
GLI2,0.2655,0.0797166772484376,0.07421875,9,0.9898389461302447,0.97517578125,False,False,up
GHRL,-0.2839222222222222,0.07988423595001665,0.09765625,9,0.9898389461302447,0.97517578125,False,False,down
IFNGR2,-0.0869222222222222,0.08063421274541896,0.12890625,9,0.9898389461302447,0.97517578125,False,False,down
CCDC80,0.10463333333333331,0.08079043822480629,0.09765625,9,0.9898389461302447,0.97517578125,False,False,up
PCDH7,0.18619000000000002,0.08098527237669909,0.10546875,10,0.9898389461302447,0.97517578125,False,False,up
TGFBR1,0.3342777777777778,0.08102800919138964,0.12890625,9,0.9898389461302447,0.97517578125,False,False,up
APOA2,-0.6356222222222223,0.0818889888937782,0.12890625,9,0.9898389461302447,0.97517578125,False,False,down
CXCL10,-0.24856000000000006,0.08196515803241554,0.037109375,10,0.9898389461302447,0.8757752862595419,False,False,down
CD248,0.2656,0.08331560520203386,0.10546875,10,0.9898389461302447,0.97517578125,False,False,up
IFNG,-0.6461111111111113,0.08376839245082841,0.07421875,9,0.9898389461302447,0.97517578125,False,False,down
CD33,-0.19432222222222226,0.08437429258085725,0.07421875,9,0.9898389461302447,0.97517578125,False,False,down
IL2RG,0.31531000000000003,0.08457283751595886,0.130859375,10,0.9898389461302447,0.97517578125,False,False,up
TSPAN15,0.3237888888888889,0.08600880479819463,0.1640625,9,0.9898389461302447,0.97517578125,False,False,up
GRSF1,-0.49445555555555554,0.08618518654130615,0.203125,9,0.9898389461302447,0.97517578125,False,False,down
TRAF3IP2,0.24898888888888887,0.08645798800922942,0.12890625,9,0.9898389461302447,0.97517578125,False,False,up
TLR2,0.375025,0.08695118071356678,0.0390625,8,0.9898389461302447,0.8757752862595419,False,False,up
MAGED1,-0.251025,0.0872960213882154,0.109375,8,0.9898389461302447,0.97517578125,False,False,down
VPS37A,-0.7327700000000001,0.08828341779668841,0.130859375,10,0.9898389461302447,0.97517578125,False,False,down
GCG,0.8568625,0.08835254131702791,0.078125,8,0.9898389461302447,0.97517578125,False,False,up
PRKD2,0.35015555555555555,0.08837183537684498,0.07421875,9,0.9898389461302447,0.97517578125,False,False,up
BOLA2_BOLA2B,-0.6785777777777777,0.08882139648071745,0.07421875,9,0.9898389461302447,0.97517578125,False,False,down
IL15,-0.196575,0.08902978116357652,0.109375,8,0.9898389461302447,0.97517578125,False,False,down
BRD1,0.4139625,0.0893498293797125,0.109375,8,0.9898389461302447,0.97517578125,False,False,up
RAB37,-0.3829666666666667,0.09027358361960368,0.07421875,9,0.9898389461302447,0.97517578125,False,False,down
CXCL9,-0.19256,0.09076869325198843,0.232421875,10,0.9898389461302447,0.97517578125,False,False,down
LAMP1,0.19308,0.09116937949829165,0.083984375,10,0.9898389461302447,0.97517578125,False,False,up
CTSL,0.13987777777777777,0.09119574463944906,0.09765625,9,0.9898389461302447,0.97517578125,False,False,up
TIMP4,0.14486,0.09124408388464668,0.083984375,10,0.9898389461302447,0.97517578125,False,False,up
KIAA0319,0.19762,0.09183148780223575,0.130859375,10,0.9898389461302447,0.97517578125,False,False,up
RANBP1,-0.5641444444444446,0.09325591105511978,0.09765625,9,0.9898389461302447,0.97517578125,False,False,down
TIE1,-0.29581,0.09334089789117585,0.10546875,10,0.9898389461302447,0.97517578125,False,False,down
KLK11,0.1476888888888889,0.0938096160386032,0.1640625,9,0.9898389461302447,0.97517578125,False,False,up
CD6,-0.14777,0.0947339378688353,0.130859375,10,0.9898389461302447,0.97517578125,False,False,down
IGLC2,0.05161,0.09479817182173829,0.130859375,10,0.9898389461302447,0.97517578125,False,False,up
TPT1,-0.23475555555555555,0.09512029588270068,0.12890625,9,0.9898389461302447,0.97517578125,False,False,down
OSBPL2,0.24444,0.09550467488764865,0.10546875,10,0.9898389461302447,0.97517578125,False,False,up
HS6ST2,0.2881666666666666,0.09615401350312688,0.359375,9,0.9898389461302447,0.97517578125,False,False,up
ID4,0.353925,0.0965698010786642,0.1953125,8,0.9898389461302447,0.97517578125,False,False,up
ITPR1,0.2526,0.0966900199089813,0.1640625,9,0.9898389461302447,0.97517578125,False,False,up
FGF12,0.22010000000000002,0.09731882267087305,0.07421875,9,0.9898389461302447,0.97517578125,False,False,up
CEND1,0.396725,0.09743029347313185,0.1484375,8,0.9898389461302447,0.97517578125,False,False,up
PECR,0.18963333333333335,0.0977201111561278,0.09765625,9,0.9898389461302447,0.97517578125,False,False,up
IL1R1,-0.10265000000000002,0.09850081574654665,0.130859375,10,0.9898389461302447,0.97517578125,False,False,down
PTPRC,0.23169,0.0988045047529292,0.193359375,10,0.9898389461302447,0.97517578125,False,False,up
FAM3D,0.18100999999999998,0.09894935638234051,0.130859375,10,0.9898389461302447,0.97517578125,False,False,up
IL6__Cardiometabolic,-0.6902111111111111,0.09969048905514191,0.09765625,9,0.9898389461302447,0.97517578125,False,False,down
ENPP7,-0.19827999999999996,0.09970221095945644,0.10546875,10,0.9898389461302447,0.97517578125,False,False,down
COL18A1,-0.08371,0.09970285640865613,0.10546875,10,0.9898389461302447,0.97517578125,False,False,down
DDC,-0.1642888888888889,0.09988580997376938,0.12890625,9,0.9898389461302447,0.97517578125,False,False,down
COL9A2,0.3447,0.10029340840658832,0.109375,8,0.9898389461302447,0.97517578125,False,False,up
SCP2,0.29512499999999997,0.10062278685830059,0.1484375,8,0.9898389461302447,0.97517578125,False,False,up
CXCL12,-0.38166666666666665,0.10103237062889607,0.09765625,9,0.9898389461302447,0.97517578125,False,False,down
ARHGAP25,-0.40255,0.10136854469862495,0.1953125,8,0.9898389461302447,0.97517578125,False,False,down
GAD1,0.2872444444444444,0.10174352498057437,0.1640625,9,0.9898389461302447,0.97517578125,False,False,up
CELSR2,0.3600777777777779,0.10363479446324711,0.0390625,9,0.9898389461302447,0.8757752862595419,False,False,up
CRYZL1,-0.7320333333333333,0.10394633273029917,0.07421875,9,0.9898389461302447,0.97517578125,False,False,down
CASP1,-0.6045875,0.10429222658565232,0.1484375,8,0.9898389461302447,0.97517578125,False,False,down
HIP1R,0.27564,0.10429468926108477,0.130859375,10,0.9898389461302447,0.97517578125,False,False,up
ZP4,0.256,0.10441911949003577,0.1640625,9,0.9898389461302447,0.97517578125,False,False,up
ANK2,0.2944444444444444,0.10473594840144025,0.12890625,9,0.9898389461302447,0.97517578125,False,False,up
PIGR,-0.12327999999999997,0.10488005212159791,0.10546875,10,0.9898389461302447,0.97517578125,False,False,down
TIMM8A,-0.38685,0.10635684610505822,0.064453125,10,0.9898389461302447,0.97517578125,False,False,down
ELOA,0.27611,0.10684837471927909,0.16015625,10,0.9898389461302447,0.97517578125,False,False,up
ACSL1,0.2619,0.10715908477965959,0.1640625,9,0.9898389461302447,0.97517578125,False,False,up
SCRG1,0.22063000000000002,0.10720454316913659,0.193359375,10,0.9898389461302447,0.97517578125,False,False,up
LILRA2,-0.11787999999999998,0.10746841743241296,0.10546875,10,0.9898389461302447,0.97517578125,False,False,down
SERPINI2,0.15348,0.10773102582614306,0.16015625,10,0.9898389461302447,0.97517578125,False,False,up
MARCO,-0.08943333333333332,0.1086958658304797,0.09765625,9,0.9898389461302447,0.97517578125,False,False,down
EFCAB14,0.20099000000000006,0.1093765051180164,0.064453125,10,0.9898389461302447,0.97517578125,False,False,up
IL31,0.35242222222222214,0.10949573599021438,0.12890625,9,0.9898389461302447,0.97517578125,False,False,up
YAP1,0.16576999999999997,0.10958344028305743,0.10546875,10,0.9898389461302447,0.97517578125,False,False,up
CCL24,-0.10733999999999999,0.10974081298438079,0.16015625,10,0.9898389461302447,0.97517578125,False,False,down
DNAJC6,-0.5991777777777778,0.10996382014510254,0.1640625,9,0.9898389461302447,0.97517578125,False,False,down
UBE2B,-0.29041999999999996,0.11046092793835192,0.130859375,10,0.9898389461302447,0.97517578125,False,False,down
PPY,0.3100333333333333,0.11154724813717579,0.12890625,9,0.9898389461302447,0.97517578125,False,False,up
TOP1,0.22834,0.11157870111804194,0.10546875,10,0.9898389461302447,0.97517578125,False,False,up
MCFD2,0.23547777777777779,0.11337430916652899,0.09765625,9,0.9898389461302447,0.97517578125,False,False,up
STC2,-0.08134000000000001,0.11392133661083831,0.16015625,10,0.9898389461302447,0.97517578125,False,False,down
EFCAB2,0.234475,0.11438653401545204,0.109375,8,0.9898389461302447,0.97517578125,False,False,up
VCAM1,-0.09557000000000002,0.1151755204881563,0.130859375,10,0.9898389461302447,0.97517578125,False,False,down
FCRL2,-0.10419,0.11547491724371241,0.10546875,10,0.9898389461302447,0.97517578125,False,False,down
FGF6,0.29435555555555554,0.11562784435281961,0.25,9,0.9898389461302447,0.97517578125,False,False,up
SUMF2,0.21269000000000005,0.1169919176955404,0.193359375,10,0.9898389461302447,0.97517578125,False,False,up
MECR,-0.5016666666666667,0.11720127082820794,0.203125,9,0.9898389461302447,0.97517578125,False,False,down
PINLYP,0.2692666666666667,0.11729669019779561,0.1640625,9,0.9898389461302447,0.97517578125,False,False,up
LPL,-0.2864,0.11750628182209982,0.12890625,9,0.9898389461302447,0.97517578125,False,False,down
FHIP2A,0.23204444444444444,0.1176559543632894,0.1640625,9,0.9898389461302447,0.97517578125,False,False,up
