Protein,log2FC,t_p,w_p,n_pairs,t_fdr,w_fdr,changed,strict,direction
CFI,0.1439,0.0899122120345243,0.083984375,10,0.3295116117562386,0.3162334735576923,False,False,up
SCRIB__Neurology_II,0.5055899999999999,0.08998502099181169,0.16015625,10,0.3295116117562386,0.4351331232654949,False,False,up
CAPN3,0.15384000000000003,0.09013250504258861,0.10546875,10,0.3295116117562386,0.3561356707317073,False,False,up
XRCC4,0.23734444444444447,0.09027149779428154,0.1640625,9,0.3295116117562386,0.4388447745901639,False,False,up
ING1,-0.24684444444444445,0.09029577759165779,0.07421875,9,0.3295116117562386,0.31591372282608693,False,False,down
ENG,0.06232000000000002,0.09035902338163071,0.083984375,10,0.3295116117562386,0.3162334735576923,False,False,up
GFRAL,0.23012000000000002,0.09043586235790527,0.130859375,10,0.3295116117562386,0.389396134118541,False,False,up
NAA80,0.5985555555555556,0.09053996278082552,0.07421875,9,0.3295116117562386,0.31591372282608693,False,False,up
COL9A1,-0.14828750000000002,0.0906845225367263,0.109375,8,0.3296292607554024,0.3561356707317073,False,False,down
AFM,0.14669000000000001,0.09087146583305676,0.064453125,10,0.3299004884446078,0.27961422175036926,False,False,up
ICAM5,0.17282999999999998,0.09142957898834572,0.10546875,10,0.33093111894070937,0.3561356707317073,False,False,up
NFATC1,0.5300374999999999,0.09145851326830794,0.1484375,8,0.33093111894070937,0.43121754451038574,False,False,up
ICAM2,0.08010999999999999,0.09153871228819213,0.083984375,10,0.33093111894070937,0.3162334735576923,False,False,up
AKR1B1,0.44061000000000006,0.09160606050350585,0.064453125,10,0.33093111894070937,0.27961422175036926,False,False,up
PLIN1,0.21815555555555552,0.09190394681566484,0.12890625,9,0.3315366380808716,0.389396134118541,False,False,up
MYL3,-0.17384444444444444,0.09214449468758552,0.1640625,9,0.3315366380808716,0.4388447745901639,False,False,down
ADIPOQ,0.21898999999999996,0.09226666378120818,0.037109375,10,0.3315366380808716,0.22062800480769232,False,False,up
MYO9B,0.5050699999999999,0.09229432925514894,0.16015625,10,0.3315366380808716,0.4351331232654949,False,False,up
MYBPC1,0.16414999999999996,0.09261360216595581,0.130859375,10,0.3315366380808716,0.389396134118541,False,False,up
PDGFA,0.41894,0.09267414763733793,0.10546875,10,0.3315366380808716,0.3561356707317073,False,False,up
C9orf40,-0.89772,0.09276582707367659,0.02734375,10,0.3315366380808716,0.19492377123786409,False,False,down
CMIP,0.6132199999999999,0.09277254931184666,0.083984375,10,0.3315366380808716,0.3162334735576923,False,False,up
ENO1,0.6115999999999999,0.09278962087248091,0.130859375,10,0.3315366380808716,0.389396134118541,False,False,up
DOC2B,0.3877,0.09297105862793312,0.07421875,9,0.33178128698692533,0.31591372282608693,False,False,up
TFPI,0.09978000000000001,0.09311572168839921,0.10546875,10,0.3318942652898404,0.3561356707317073,False,False,up
PCBD1,-0.0576,0.09408135653487966,0.078125,8,0.3349296292641716,0.3162334735576923,False,False,down
IL3RA,-0.20746999999999996,0.09423799756091072,0.083984375,10,0.33508111239272975,0.3162334735576923,False,False,down
B3GAT3,-0.23598999999999998,0.09443485958671341,0.130859375,10,0.3351801906662401,0.389396134118541,False,False,down
EIF5A,-0.37256,0.09449410891101356,0.130859375,10,0.3351801906662401,0.389396134118541,False,False,down
TNFRSF11A,0.1065,0.09480433968901388,0.130859375,10,0.3358749646159635,0.389396134118541,False,False,up
CD27,0.13976000000000002,0.09522807611029087,0.130859375,10,0.3367016512872292,0.389396134118541,False,False,up
SH2D1A,0.15416249999999998,0.09532682614893369,0.109375,8,0.3367016512872292,0.3561356707317073,False,False,up
BNIP3L,0.48633750000000003,0.09547818840822055,0.1484375,8,0.3367016512872292,0.43121754451038574,False,False,up
CCER2,-0.21944444444444444,0.0955483660824926,0.09765625,9,0.3367016512872292,0.3561356707317073,False,False,down
REG4,0.14139000000000002,0.09561088769954006,0.083984375,10,0.3367016512872292,0.3162334735576923,False,False,up
ACSL1,0.20265999999999998,0.0959814685496886,0.130859375,10,0.33717542936016637,0.389396134118541,False,False,up
STX16,0.50485,0.09602484135546768,0.16015625,10,0.33717542936016637,0.4351331232654949,False,False,up
TRIM58,0.57289,0.09608983124768786,0.130859375,10,0.33717542936016637,0.389396134118541,False,False,up
REXO2,-0.22071000000000002,0.09631861271769815,0.10546875,10,0.33757489922658646,0.3561356707317073,False,False,down
DPT,0.09487000000000001,0.09666072918326533,0.130859375,10,0.3383701568668061,0.389396134118541,False,False,up
MYH9,0.82027,0.09729692158133996,0.083984375,10,0.34009300457092856,0.3162334735576923,False,False,up
SPRY2,0.29705,0.09745210151307221,0.16015625,10,0.34009300457092856,0.4351331232654949,False,False,up
OLFM4,0.23305000000000006,0.09750027574011638,0.109375,8,0.34009300457092856,0.3561356707317073,False,False,up
SELL,0.14806,0.09776300069073623,0.00390625,10,0.3406049027623871,0.12890625,False,False,up
PSAP,0.23535000000000003,0.09843320161519545,0.037109375,10,0.34253354637894434,0.22062800480769232,False,False,up
CALB2,0.2211777777777778,0.09907028073816052,0.09765625,9,0.3443425023999733,0.3561356707317073,False,False,up
NFAT5,0.761375,0.09924121746431663,0.109375,8,0.3445289074381772,0.3561356707317073,False,False,up
SUGT1,0.74341,0.09991348343110319,0.048828125,10,0.34632267803104216,0.2502760962041885,False,False,up
MAN1A2,0.11307777777777776,0.09999374564873127,0.09765625,9,0.34632267803104216,0.3561356707317073,False,False,up
PPBP,0.6119900000000001,0.10055669037149967,0.10546875,10,0.3478621903664247,0.3561356707317073,False,False,up
LGALS9,0.08897999999999999,0.1007499588950074,0.083984375,10,0.3481207403231021,0.3162334735576923,False,False,up
CCL22,0.18488,0.10130581192363995,0.10546875,10,0.3490306428077032,0.3561356707317073,False,False,up
CEP152,0.30263000000000007,0.10136171437076746,0.10546875,10,0.3490306428077032,0.3561356707317073,False,False,up
GP1BA,0.11673999999999998,0.10136981216035779,0.10546875,10,0.3490306428077032,0.3561356707317073,False,False,up
CD209,0.048649999999999985,0.1017384796166798,0.10546875,10,0.3498898297824222,0.3561356707317073,False,False,up
EFCAB2,0.31413749999999996,0.10195113017532914,0.1484375,8,0.35011852258347487,0.43121754451038574,False,False,up
AGXT,0.12161,0.10204339643563312,0.16015625,10,0.35011852258347487,0.4351331232654949,False,False,up
NRP1,0.14743,0.10514145775323246,0.130859375,10,0.3603272595347068,0.389396134118541,False,False,up
TNFRSF10A,0.07697777777777778,0.10544523865645174,0.203125,9,0.36087057569097,0.4914152594728171,False,False,up
CD28,0.29182,0.10554573528040287,0.064453125,10,0.36087057569097,0.27961422175036926,False,False,up
SLC27A4,0.46163333333333334,0.10594834145103568,0.12890625,9,0.3616561277647545,0.389396134118541,False,False,up
VWF,-0.10075000000000008,0.10602176574921811,0.16015625,10,0.3616561277647545,0.4351331232654949,False,False,down
CPB2,0.19690000000000002,0.10622836002789136,0.10546875,10,0.3617810789950141,0.3561356707317073,False,False,up
CTSE,-0.16947500000000001,0.10630475695359114,0.1484375,8,0.3617810789950141,0.43121754451038574,False,False,down
TXNDC9,0.23479999999999998,0.10667839401703984,0.10546875,10,0.36263245743986805,0.3561356707317073,False,False,up
BCAT2,0.4726375,0.10691604339719588,0.1484375,8,0.3630201381012304,0.43121754451038574,False,False,up
SH3GL3,0.5759750000000001,0.10722261924823723,0.109375,8,0.3631098800811209,0.3561356707317073,False,False,up
COMT,0.5100100000000001,0.10724857492243878,0.10546875,10,0.3631098800811209,0.3561356707317073,False,False,up
PLIN3,0.23138999999999993,0.10731337279891487,0.10546875,10,0.3631098800811209,0.3561356707317073,False,False,up
SPTLC1,0.18056999999999998,0.10768803762123805,0.16015625,10,0.36395830436545007,0.4351331232654949,False,False,up
RPE,0.37617500000000004,0.10803043850021672,0.1484375,8,0.36469585962659373,0.43121754451038574,False,False,up
NIT2,0.70623,0.1085939701527998,0.083984375,10,0.3660157235957292,0.3162334735576923,False,False,up
RBM19,0.36312,0.1086706540604276,0.16015625,10,0.3660157235957292,0.4351331232654949,False,False,up
RNASE4,0.27244999999999997,0.10919738454343153,0.013671875,10,0.367368520508658,0.14871961805555556,False,False,up
GLRX5,0.3867625,0.10981842292559418,0.1484375,8,0.3690351351630093,0.43121754451038574,False,False,up
HAVCR1,0.06920000000000003,0.11048939467810898,0.064453125,10,0.370603247315231,0.27961422175036926,False,False,up
DNAJB6,0.530875,0.11053743433712712,0.109375,8,0.370603247315231,0.3561356707317073,False,False,up
DMD,0.3698666666666666,0.11100942436865066,0.09765625,9,0.37139715673497026,0.3561356707317073,False,False,up
PFKFB2,0.38861999999999997,0.1110798187779883,0.16015625,10,0.37139715673497026,0.4351331232654949,False,False,up
NOTCH1,0.06360000000000002,0.11115359236296864,0.232421875,10,0.37139715673497026,0.531637886974299,False,False,up
EPHA1,0.15095999999999998,0.11164169286067145,0.10546875,10,0.37253265610920516,0.3561356707317073,False,False,up
DDX25,0.26809999999999995,0.11185193793751753,0.12890625,9,0.37253265610920516,0.389396134118541,False,False,up
TSHB,-0.22220999999999994,0.11196045979789232,0.130859375,10,0.37253265610920516,0.389396134118541,False,False,down
HMCN2,-0.09406249999999997,0.11209975408721287,0.1484375,8,0.37253265610920516,0.43121754451038574,False,False,down
ANGPT2,0.12351999999999999,0.11212763636381932,0.10546875,10,0.37253265610920516,0.3561356707317073,False,False,up
CCL11,-0.10447999999999999,0.11263348330615781,0.275390625,10,0.37362224245966835,0.5707990583098095,False,False,down
PAMR1,0.06484,0.1127100125363521,0.10546875,10,0.37362224245966835,0.3561356707317073,False,False,up
TF,0.18067,0.11298782578923956,0.083984375,10,0.37412090681284843,0.3162334735576923,False,False,up
GRHPR,0.48301,0.11312590913379143,0.130859375,10,0.3741563008175061,0.389396134118541,False,False,up
DARS1,0.6599444444444446,0.11330227717730834,0.12890625,9,0.37431809681637185,0.389396134118541,False,False,up
CASP9,0.5135625,0.11389471109148981,0.109375,8,0.37585254660191636,0.3561356707317073,False,False,up
MET,0.08801999999999999,0.11419746985153333,0.16015625,10,0.3759066651145576,0.4351331232654949,False,False,up
MNAT1,0.38593749999999993,0.11423872728615558,0.109375,8,0.3759066651145576,0.3561356707317073,False,False,up
ANGPT1,0.40578000000000003,0.11467501454276638,0.130859375,10,0.3759066651145576,0.389396134118541,False,False,up
CD5L,0.22178,0.11471406405140808,0.10546875,10,0.3759066651145576,0.3561356707317073,False,False,up
DCTN2,0.6487,0.11484104443978613,0.10546875,10,0.3759066651145576,0.3561356707317073,False,False,up
BCL7B,0.40523,0.11496055246649614,0.232421875,10,0.3759066651145576,0.531637886974299,False,False,up
PTGR1,0.21771,0.11501593819604822,0.064453125,10,0.3759066651145576,0.27961422175036926,False,False,up
AHCY,0.29308999999999996,0.11516480446476711,0.16015625,10,0.3759066651145576,0.4351331232654949,False,False,up
LILRA3,0.24496,0.11536928844431527,0.048828125,10,0.3759066651145576,0.2502760962041885,False,False,up
BRK1,-0.41888888888888887,0.11538332976294204,0.203125,9,0.3759066651145576,0.4914152594728171,False,False,down
BTN1A1,0.16927000000000003,0.11554119882769161,0.130859375,10,0.3759066651145576,0.389396134118541,False,False,up
NEB,-0.1256,0.11566601986551045,0.16015625,10,0.3759066651145576,0.4351331232654949,False,False,down
CHMP1A,0.5769555555555556,0.11572516822172087,0.09765625,9,0.3759066651145576,0.3561356707317073,False,False,up
CACNA1H,-0.19638999999999998,0.11588055507284342,0.10546875,10,0.3759066651145576,0.3561356707317073,False,False,down
TEK,0.08813000000000001,0.11598996622383302,0.130859375,10,0.3759066651145576,0.389396134118541,False,False,up
PLTP,0.08401,0.1160601472507517,0.10546875,10,0.3759066651145576,0.3561356707317073,False,False,up
ATXN10,0.4714777777777777,0.11608694084402578,0.0546875,9,0.3759066651145576,0.2663634950248756,False,False,up
MSR1,0.09431000000000003,0.1168590260737985,0.083984375,10,0.37717305018198294,0.3162334735576923,False,False,up
CD14,0.12170999999999998,0.11686054661747185,0.193359375,10,0.37717305018198294,0.48002745815899583,False,False,up
TERF1,0.22362500000000002,0.11709641098084692,0.109375,8,0.37717305018198294,0.3561356707317073,False,False,up
TNFRSF1B,-0.0926,0.1172255897196822,0.10546875,10,0.37717305018198294,0.3561356707317073,False,False,down
APOA1,0.19517,0.11727441286848309,0.083984375,10,0.37717305018198294,0.3162334735576923,False,False,up
ABRAXAS2,0.20031000000000004,0.11743869250087607,0.10546875,10,0.37717305018198294,0.3561356707317073,False,False,up
MORC3,0.12377,0.11761467333980853,0.16015625,10,0.37717305018198294,0.4351331232654949,False,False,up
TOMM20,0.32869999999999994,0.11776899622893958,0.130859375,10,0.37717305018198294,0.389396134118541,False,False,up
ZNRD2,0.18894,0.11779913776887842,0.130859375,10,0.37717305018198294,0.389396134118541,False,False,up
SERPINB9,0.2894111111111111,0.11789648658771071,0.09765625,9,0.37717305018198294,0.3561356707317073,False,False,up
FOSB,-0.2724,0.11807304669950916,0.07421875,9,0.37717305018198294,0.31591372282608693,False,False,down
LPA,0.36406000000000005,0.11811633402843526,0.02734375,10,0.37717305018198294,0.19492377123786409,False,False,up
MUC13,0.3852555555555556,0.11814749954627998,0.12890625,9,0.37717305018198294,0.389396134118541,False,False,up
PODXL2,0.06567,0.11857648367994028,0.193359375,10,0.378131522875119,0.48002745815899583,False,False,up
MTSS2,0.5416099999999999,0.11927785561075026,0.083984375,10,0.3796126194984915,0.3162334735576923,False,False,up
CRYGD,0.4470599999999999,0.11929943745219873,0.16015625,10,0.3796126194984915,0.4351331232654949,False,False,up
NUMB,0.3668875,0.11951036896126312,0.1484375,8,0.3798722441983006,0.43121754451038574,False,False,up
IL6__Cardiometabolic,0.50768,0.11968286335539118,0.16015625,10,0.3800092645132799,0.4351331232654949,False,False,up
ADAM8,0.08922000000000001,0.11998281785648705,0.10546875,10,0.38055025490767,0.3561356707317073,False,False,up
ADAMTS15,0.12355000000000005,0.12022777158426379,0.10546875,10,0.3806761635071492,0.3561356707317073,False,False,up
ANXA11,0.417725,0.12028174318509856,0.078125,8,0.3806761635071492,0.3162334735576923,False,False,up
HBEGF,0.22703000000000007,0.12051608062598933,0.16015625,10,0.3810072430554689,0.4351331232654949,False,False,up
S100A11,0.16892000000000001,0.12079073904407565,0.275390625,10,0.38104998823701897,0.5707990583098095,False,False,up
DBH,0.19909,0.12091493400008684,0.02734375,10,0.38104998823701897,0.19492377123786409,False,False,up
SLK,0.30935,0.12091882500405232,0.1484375,8,0.38104998823701897,0.43121754451038574,False,False,up
PYY,-0.34637,0.1211132705322826,0.130859375,10,0.3812536715469604,0.389396134118541,False,False,down
C2orf69,0.35425555555555555,0.12128978621855556,0.203125,9,0.38140053760588616,0.4914152594728171,False,False,up
TRAF2,0.6594125000000001,0.12163123527499432,0.078125,8,0.3820651743343939,0.3162334735576923,False,False,up
BRSK2,0.5201100000000001,0.12199766585248599,0.193359375,10,0.38235954125000876,0.48002745815899583,False,False,up
KHK,0.21038888888888888,0.12202502078569744,0.12890625,9,0.38235954125000876,0.389396134118541,False,False,up
AMY1A_AMY1B_AMY1C,0.12678000000000003,0.12211550891811652,0.083984375,10,0.38235954125000876,0.3162334735576923,False,False,up
TRIM24,0.33666250000000003,0.12319811912426158,0.1953125,8,0.3850603980210754,0.48002745815899583,False,False,up
HIF1A,0.17968750000000003,0.12329147931008388,0.109375,8,0.3850603980210754,0.3561356707317073,False,False,up
DDHD2,0.44956000000000007,0.12347041135879262,0.16015625,10,0.3850603980210754,0.4351331232654949,False,False,up
VCAM1,0.0798,0.12350251785354206,0.130859375,10,0.3850603980210754,0.389396134118541,False,False,up
HSPG2,0.08107,0.12412611678989934,0.375,10,0.38654457339648873,0.6675,False,False,up
CFP,0.14751,0.12425984621298299,0.048828125,10,0.38654457339648873,0.2502760962041885,False,False,up
MMUT,0.4627,0.12437338163421241,0.130859375,10,0.38654457339648873,0.389396134118541,False,False,up
DXO,0.24788999999999994,0.12473738201221075,0.16015625,10,0.38689515725578977,0.4351331232654949,False,False,up
THBS2,-0.06156999999999998,0.12474964723228903,0.083984375,10,0.38689515725578977,0.3162334735576923,False,False,down
ARHGAP45,0.5333375,0.12518750190477954,0.109375,8,0.38784355811638976,0.3561356707317073,False,False,up
RSPO3,0.12017,0.12547580027019628,0.193359375,10,0.3883271078962766,0.48002745815899583,False,False,up
GGT5,0.09067777777777777,0.12561902193649624,0.12890625,9,0.3883611236078836,0.389396134118541,False,False,up
NFU1,0.5129399999999998,0.12662783117826185,0.083984375,10,0.3910682861940642,0.3162334735576923,False,False,up
CD3D,0.1876625,0.12705363003556808,0.078125,8,0.39172530572987435,0.3162334735576923,False,False,up
PENK,-0.16459999999999997,0.12710732596546484,0.1953125,8,0.39172530572987435,0.48002745815899583,False,False,down
TTR,0.17861,0.12733562405464463,0.005859375,10,0.3920175344323808,0.13723273026315788,False,False,up
