protein,fc_pre,p_pre,fc_post,p_post,fc_interaction,p_interaction,fdr_pre,fdr_post,fdr_interaction
ANGPTL1,0.05956999999999999,0.2059566479355439,0.05746666666666665,0.4302219240993448,-0.023077777777777767,0.7428915641363756,0.48515797982505404,0.6913481714084081,0.9800993461384845
ANGPTL3,0.04948,0.22072282588263115,0.10453000000000001,0.1390210302762685,0.05504999999999999,0.3344198161071446,0.5011465706670558,0.37186030372752266,0.9471774407456163
ANPEP,0.00034999999999998644,0.9940406672134237,0.04679,0.5450425629511191,0.04644000000000004,0.5938486836707003,0.9967161633850612,0.7753329291246601,0.9619401148472417
ANXA4,0.40361,0.01335536960703449,0.4961666666666667,0.02713463656625353,0.10546666666666667,0.6417698840011399,0.17439144846874366,0.1418533135794535,0.9619401148472417
AOC3,0.06161000000000001,0.3299996734040381,0.08683999999999999,0.18671049364585102,0.025230000000000002,0.6840224077543571,0.6149784434392218,0.44453438438534054,0.9619401148472417
APLP1,0.05546999999999998,0.6328219288022665,-0.3186222222222223,0.1024844308415091,-0.40845555555555557,0.07968878335874072,0.8363611456684926,0.3085033379224936,0.9151422335713614
APOM,0.13984000000000002,0.039784684096255914,0.13124,0.12201045333818998,-0.008599999999999997,0.9099692006852758,0.2450616551807745,0.3440320952242232,0.9940568131447077
ART3,0.03653999999999999,0.36817446007196464,0.03946,0.5735766996590947,0.0029200000000000116,0.9484030058971515,0.6423376268951497,0.7922747266565211,0.9940568131447077
AXL,0.009589999999999996,0.8777767322833615,0.0624,0.2296054202707341,0.05281,0.3987043186824941,0.9440881422567791,0.4934752924326385,0.9471774407456163
AZU1,0.11593,0.608848243608121,-0.36179999999999995,0.4810821690694532,-0.47772999999999993,0.4491449949036974,0.8220570495039795,0.7294692445456423,0.9471774407456163
BAG6,0.36472,0.02719703901681005,0.3428555555555556,0.009105909222210056,-0.023322222222222258,0.9046163428349991,0.21537709065064128,0.09968436135564301,0.9939549333965099
BLMH,0.0659,0.23879311425201882,0.17914,0.0006893633565704271,0.11324000000000001,0.1024678451776015,0.5263610109954152,0.05091172935705849,0.9471774407456163
BMP6,0.15423,0.016512365587157442,0.2687,0.06841722222385214,0.12135555555555556,0.39466588216661824,0.18792396730917132,0.2388310528487894,0.9471774407456163
BOC,-0.12422,0.05353382327795969,0.0032444444444444387,0.9691135319428413,0.1150111111111111,0.24560232418485778,0.26733482202489073,0.9855505561952468,0.9471774407456163
BPIFB1,0.037129999999999996,0.44204519408315435,0.12077,0.029982713517711986,0.08364,0.18937330648144204,0.6947070923250392,0.14968356651807865,0.9471774407456163
C1QTNF1,0.06870000000000002,0.247440850399323,0.2989,0.00036530386343470306,0.23019999999999996,0.002835768720798791,0.5337442985488999,0.038545515628720994,0.7204244661560001
C2,0.07641999999999997,0.31108715441052115,0.12944,0.0770979962567221,0.05302000000000001,0.423510997681133,0.5961996475264913,0.259029513413887,0.9471774407456163
CA1,-0.9347899999999999,0.06620885668780951,-0.29784,0.3174064962264989,0.63695,0.18249634310732563,0.2898980938133895,0.5902891451095813,0.9471774407456163
CA13,1.0454499999999998,0.004197985823710309,1.1860222222222223,0.020194910688124394,0.2593333333333334,0.6310119993385792,0.132455724147496,0.12469683609801943,0.9619401148472417
CA3,-0.41228999999999993,0.0035401467701486004,-0.35764,0.006069226619825216,0.054649999999999976,0.6479509512931676,0.12671339278738336,0.0949550061731043,0.9619401148472417
CA4,0.10247000000000002,0.04792259204840104,0.11110999999999997,0.1713972009601876,0.008639999999999981,0.9251214868298053,0.2550762163141239,0.42036451753120635,0.9940568131447077
CA5A,0.033089999999999994,0.7822975578382568,0.3885888888888889,0.004929672356110108,0.3418333333333333,0.0769130815813783,0.9091161222172504,0.09466259726961762,0.9151422335713614
CANT1,0.19722000000000003,0.07279853616537842,-0.014622222222222224,0.8865826056310295,-0.2065222222222222,0.06833879363249735,0.30262011101754716,0.9516915218648025,0.9151422335713614
CASP3,0.69725,0.0418449234791896,1.20715,0.011441342436381013,0.5099,0.34318348237004614,0.24685823074111005,0.10306593202464316,0.9471774407456163
CBLIF,0.04234999999999997,0.6553549938837637,-0.018844444444444435,0.7980059797024182,-0.06988888888888883,0.44349508436504237,0.8508320689485187,0.9086519109157278,0.9471774407456163
CCDC80,-0.09166000000000003,0.23973361034037788,-0.024577777777777792,0.7967113290092127,0.023544444444444465,0.8440628003307393,0.5268042985639717,0.9083645923193984,0.9921602299275276
CCL14,0.06724,0.24410416961942824,0.08171000000000002,0.6553897667839905,0.014470000000000033,0.9378891737870287,0.5300650778580046,0.836461830934563,0.9940568131447077
CCL15,-0.19124999999999998,0.015017960468611917,-0.10436000000000004,0.20402045144159583,0.08688999999999991,0.3683350154133962,0.18170757096257206,0.46592392007129474,0.9471774407456163
CCL16,-0.020409999999999973,0.7556303709725593,0.06144999999999999,0.27593955415576893,0.08185999999999996,0.3375793548302869,0.8974683125654119,0.5481476741782618,0.9471774407456163
CCL18,0.06366999999999999,0.31232144298282727,0.05943999999999998,0.3724951548420037,-0.0042300000000000115,0.9579472417806255,0.5981749670688048,0.6448973275932863,0.994306177352909
CCL27,0.5570700000000001,0.24595070947436154,0.1998777777777778,0.609098562371407,-0.4734222222222222,0.48499414068126245,0.5328932038611166,0.8096620063234375,0.9471774407456163
CCL5,0.61971,0.030334406069901166,0.64706,0.05787130502820767,0.02735000000000002,0.938646030468591,0.2219128145992319,0.21536352833130887,0.9940568131447077
CCN3,-0.09990000000000002,0.03839054192922719,-0.037219999999999996,0.6248183433606584,0.06268000000000003,0.38121026757635157,0.2417561543995058,0.8163298356494793,0.9471774407456163
CD14,0.12170999999999998,0.11686054661747185,0.08811,0.3112613959212198,-0.033599999999999984,0.7120055647974436,0.37730147137714193,0.5832181002656529,0.9731307826730388
CD163,0.0507,0.5121055418268327,0.029580000000000016,0.7623546801116352,-0.021119999999999983,0.8434608762282914,0.7486568275552516,0.8894677399596037,0.9921602299275276
CD209,0.048649999999999985,0.1017384796166798,0.04411999999999998,0.38836072612578376,-0.0045300000000000114,0.9206986858557504,0.3500089614915752,0.6555250918880599,0.9940568131447077
CD2AP,0.12665999999999994,0.6195177761827975,0.5629888888888888,0.09355532884426244,0.48902222222222225,0.3451570063867183,0.8287375502460327,0.2914799110757615,0.9471774407456163
CD46,0.1199,0.062018084970095776,0.12571000000000002,0.11012645094628959,0.005810000000000007,0.9199779184250989,0.28140840602979,0.3225837615954126,0.9940568131447077
CD55,-0.010019999999999992,0.8696423794031292,-0.016270000000000007,0.8306295939996372,-0.006250000000000008,0.9177852448000197,0.9421733947746191,0.9247403361769361,0.9940568131447077
CD59,0.07214999999999999,0.22967756613424628,0.05585,0.3168263690593619,-0.01629999999999999,0.7669851307582362,0.513449187222346,0.5902573698772385,0.9812023557990273
CD69,0.88018,0.0057103979174638695,1.0330333333333335,0.01780737459039159,0.2620333333333335,0.5721128636666669,0.1398095756792404,0.11836666639495587,0.9554821893115988
CD93,0.06449999999999999,0.3260395321261253,0.10006,0.15244765228801588,0.03556,0.6167579208301031,0.6120645402227827,0.39323195998436405,0.9619401148472417
CDH1,0.05785999999999998,0.33636133282288494,0.08531999999999998,0.2661519004885394,0.027460000000000012,0.7033769847083778,0.6197709106300823,0.5357152005900317,0.9701503587453412
CDH17,-0.09455999999999991,0.7489213289545191,-0.24099999999999996,0.1697015241549958,-0.11030000000000006,0.7648557308105361,0.8937681928979407,0.4187794899368715,0.9812023557990273
CDH2,0.30648,0.021003382527517135,-0.026333333333333337,0.7204017225621884,-0.32445555555555555,0.029305171795483434,0.20232110775686998,0.8667241035576205,0.8144499300897541
CDH5,0.061389999999999986,0.13604982580546224,0.12327999999999997,0.06273857204510393,0.06189,0.41733214259779905,0.40412510007265057,0.22784415904637248,0.9471774407456163
CDH6,0.15083,0.0437050885467969,-0.10502222222222223,0.13251979462450159,-0.2432111111111111,0.001724045347505559,0.24788089811044448,0.3608370311462332,0.7204244661560001
CDHR5,0.28309,0.009308068624486533,-0.014177777777777777,0.8726181433677296,-0.2970111111111111,0.017972766656875507,0.16058218162856128,0.9456074279954809,0.8143181893514128
CEACAM8,0.23129999999999998,0.08670331023831057,0.4298888888888889,0.00606592730223572,0.1557111111111111,0.32634707640572336,0.32326691050781275,0.0949550061731043,0.9471774407456163
CEBPB,0.03167999999999997,0.861892988292536,-0.08782222222222222,0.6050538457614093,-0.18781111111111107,0.4925821447830496,0.9398840363485742,0.8081335597150143,0.9502255522036434
CELA3A,-0.15525,0.03787824197955019,-0.05636,0.4133295501961227,0.09888999999999999,0.37130111370597796,0.24063280371349866,0.6783071590037001,0.9471774407456163
CEP43,-0.13986000000000004,0.49475694796168534,0.4417222222222222,0.03869048175295805,0.4759666666666667,0.10174224693753056,0.7352533703143306,0.1705860505958198,0.9471774407456163
CES1,0.12682,0.03735247211662158,0.09069000000000003,0.048292367774841485,-0.03612999999999998,0.5081185826246843,0.24063280371349866,0.19409435912788547,0.9519862693342023
CGREF1,0.02352000000000002,0.7658172779563444,0.041811111111111104,0.5321231521482497,-0.02001111111111113,0.8519234510773166,0.9043515731466725,0.7678672991215901,0.9924469069251214
CHEK2,-0.15526,0.24058060079661098,-0.033099999999999984,0.8790058181004915,0.15668888888888888,0.5993362246700428,0.5281133724879659,0.9479601526838835,0.9619401148472417
CHI3L1,0.06022000000000001,0.3619747306907961,0.16084000000000004,0.16879104445695015,0.10062,0.4051170057362852,0.6394959463436916,0.41804461000796117,0.9471774407456163
CHIT1,0.01111999999999998,0.7735147115803582,-0.03633999999999996,0.6899314043939511,-0.04745999999999994,0.6085077588843191,0.9050755458241294,0.847415746701266,0.9619401148472417
CHL1,0.11343,0.023911757751211914,0.11362000000000001,0.14687449662198804,0.00019000000000000128,0.9975755257858245,0.20601977792686393,0.3849937234118431,0.9986173838427952
CHRDL2,-0.020559999999999988,0.8339658121069463,-0.06250000000000001,0.10499312857931857,-0.0790888888888889,0.34893438609816374,0.9277768199504497,0.31412404456826676,0.9471774407456163
CLC,0.05186999999999995,0.6326280040611558,-0.08898888888888895,0.5848804343832078,-0.09987777777777776,0.6155576164040801,0.8363611456684926,0.7988743450571197,0.9619401148472417
CLEC1A,0.03155999999999999,0.7697516722292522,0.14996666666666666,0.1343307228858433,0.09513333333333335,0.44682734942710034,0.9044109840540865,0.364124950743051,0.9471774407456163
CLEC5A,0.18971999999999997,0.052653563004070196,0.09226666666666666,0.4080669436419473,-0.11716666666666667,0.4682936995591137,0.265800976127076,0.6765805194244024,0.9471774407456163
CLTA,0.08189000000000002,0.590821312841443,0.15032222222222225,0.23540765637081282,0.051466666666666674,0.8285464728446601,0.8092461618313098,0.49968731186685544,0.9897676525572143
CLUL1,0.16275,0.03321455963286806,0.06456666666666669,0.2833851312525703,-0.10454444444444443,0.2355552025572049,0.22853483887907813,0.5552532745353156,0.9471774407456163
CNDP1,0.04189000000000007,0.3729648387289719,0.10023000000000004,0.17818855361900432,0.05833999999999997,0.4343874779146355,0.646472387130218,0.4330173453537094,0.9471774407456163
CNPY2,0.015710000000000005,0.9458448947490045,-0.013833333333333333,0.9153542304598565,-0.06036666666666665,0.7991963085949194,0.9758711404665165,0.966357199928614,0.985768737086236
CNST,0.8293100000000001,0.004742390670094476,1.2053555555555557,0.01754444303143325,0.42667777777777793,0.467743468433241,0.132455724147496,0.1171652532369276,0.9471774407456163
CNTN1,0.04736000000000001,0.47699698713804173,0.021970000000000017,0.6793168628600013,-0.025389999999999985,0.7390611586111644,0.7190442012373354,0.8448002584323063,0.9800993461384845
COL18A1,0.11349000000000001,0.022276778115030628,0.17850999999999997,0.0008867785147316089,0.06502,0.25729600452266804,0.20252457753886477,0.05453716944669346,0.9471774407456163
COL1A1,0.11393999999999997,0.011280842435810278,0.1045,0.02148902715416204,-0.009439999999999994,0.8505088192528516,0.16167373208005167,0.12780316149580584,0.9921779098662884
COL4A1,0.14754,0.046492709953496594,0.11316666666666667,0.06418840834855172,-0.03538888888888891,0.542327048297453,0.2524872122798022,0.23058168530236609,0.9519862693342023
COL6A3,0.09920999999999999,0.13675815786755113,0.11709,0.11076151716235963,0.01787999999999999,0.7276508793208418,0.40412510007265057,0.3233739019774049,0.9762572927931781
COMP,-0.09859,0.0725337684372823,-0.09830999999999998,0.13454556341764387,0.0002800000000000136,0.9956631227822241,0.3023315624601293,0.364124950743051,0.9982011704117378
COMT,0.5100100000000001,0.10724857492243878,0.7294999999999998,0.026351305091319756,0.22567777777777753,0.5947981827547135,0.36323351299909207,0.140508410813607,0.9619401148472417
CORO1A,0.85351,0.020841407485057434,1.20061,0.005573946449888038,0.3471000000000002,0.40098165510008166,0.20208599072969882,0.0949550061731043,0.9471774407456163
CPA1,-0.052060000000000016,0.6115767414280215,-0.052790000000000024,0.16833877244468212,-0.000730000000000014,0.9942521409527305,0.8238479900575549,0.41804461000796117,0.9982011704117378
CPB1,-0.09127,0.4128954367032295,0.04585000000000001,0.3526220290870118,0.13712,0.26419244390411034,0.6773535287776674,0.629024603192253,0.9471774407456163
CR2,0.08106000000000001,0.1309420743682247,0.07759,0.26853680197035407,-0.003470000000000001,0.9608621203832274,0.3978364162294148,0.5384558530499906,0.994306177352909
CRHR1,-0.09269999999999994,0.7006167655438658,-0.08553333333333334,0.6544740710117992,0.016744444444444378,0.9598226058626788,0.8753149244600926,0.836019487231594,0.994306177352909
CRTAC1,-0.022160000000000006,0.6632995702930229,0.05653999999999998,0.146770994646128,0.07869999999999996,0.2265773578787157,0.8534118446762307,0.3849937234118431,0.9471774407456163
CRX,-0.039270000000000006,0.6022743305512194,0.06412222222222225,0.215308605758858,0.11589999999999999,0.2411549869034259,0.8169353569526697,0.4781380829323695,0.9471774407456163
CST3,0.016309999999999995,0.8169055986225238,0.014139999999999996,0.8426957341209311,-0.002170000000000008,0.9797537043691871,0.9219347890305949,0.9301963097473094,0.994306177352909
CST6,0.27103,0.00016510601912961634,0.31964,0.002769678164899207,0.04861,0.6012446522168344,0.028534204953106632,0.08219509543912999,0.9619401148472417
CSTB,-0.08737000000000002,0.46619560800923876,0.0684,0.26556547201292785,0.15577000000000002,0.2406013072894121,0.7094598524813642,0.5353371397335221,0.9471774407456163
CTF1,0.5903499999999999,0.002427486907810116,0.6388111111111112,0.11606421737901411,0.08102222222222227,0.8310651316726214,0.10218566111477977,0.33365623352205814,0.9907450367222617
CTSB,0.02506,0.6379540543415952,0.11655,0.11261490660372513,0.09149,0.36141888924065524,0.8406522906676726,0.32597300059285167,0.9471774407456163
CTSD,0.03195,0.19625051636761653,0.11180999999999996,0.19475784546163039,0.07985999999999997,0.34384608793018345,0.47455474657453284,0.45520966584428807,0.9471774407456163
CTSH,0.62275,0.011069731006754775,0.39968888888888887,0.02399319095596187,-0.28737777777777773,0.2511756615567306,0.1607836095052678,0.13350756634207572,0.9471774407456163
CTSL,0.19923,0.009543525826404862,0.03158888888888889,0.5056295511257759,-0.18176666666666666,0.08887261767575179,0.16058218162856128,0.7496235789607865,0.936333047242807
CTSZ,-0.008630000000000004,0.8929894791611985,-0.011189999999999988,0.8799623060977749,-0.0025599999999999902,0.9719757387116092,0.9529978531694884,0.9479601526838835,0.994306177352909
CXCL16,0.06583000000000001,0.08442399749273803,0.08320999999999999,0.014140394791993742,0.01738,0.5249562439661758,0.31922484508837107,0.10932757868125688,0.9519862693342023
CXCL5,0.9041599999999999,0.004708678912990523,0.6356777777777778,0.08840598599122043,-0.10264444444444445,0.8124104584079677,0.132455724147496,0.28049329032635595,0.9879395392394905
CXCL8__Cardiometabolic,0.09127999999999999,0.4326213776175758,0.056877777777777805,0.8415942255763509,-0.03337777777777773,0.9199479337314476,0.6857963720367232,0.9300496716560093,0.9940568131447077
DCN,-0.04407000000000001,0.39909134335015295,0.08696666666666666,0.21615910483104567,0.1277222222222222,0.14468681332890657,0.6693964718965103,0.4791943247648916,0.9471774407456163
DCTPP1,0.018820000000000003,0.8502160237233525,0.07014444444444444,0.2774987954277834,0.06728888888888888,0.6234829060688978,0.9331097040340716,0.5489028835649923,0.9619401148472417
DDC,0.06068,0.5138893627274845,0.0254111111111111,0.6325481317656478,-0.0490888888888889,0.5582411091712558,0.7496558826679988,0.8219488771019342,0.9519862693342023
DEFA1_DEFA1B,-0.21744000000000002,0.2927802428240037,0.31311,0.3178204654289597,0.5305500000000001,0.16579319951718308,0.580423990159867,0.5906113392980921,0.9471774407456163
DIABLO,1.15157,0.003937579634078708,1.235711111111111,0.03919182578358692,0.23166666666666677,0.7100103328456222,0.132455724147496,0.1705860505958198,0.9731307826730388
DKK3,-0.03479000000000001,0.5952035859207641,-0.08475999999999999,0.14693924852371207,-0.049969999999999994,0.4747892431269183,0.8122086327901723,0.3849937234118431,0.9471774407456163
DLK1,0.00835,0.8442887097886946,0.005430000000000005,0.9168490464835373,-0.0029199999999999946,0.9495683004672382,0.9293818768674352,0.9665469627857719,0.9940568131447077
DNAJB8,0.25820999999999994,0.12989958374550986,0.3509888888888889,0.05623970660030196,0.044477777777777804,0.8640101432026889,0.39589727909160577,0.21129444755970225,0.9938501124438283
DOK2,1.14409,0.0035797180399430974,1.3861111111111113,0.01226367543156052,0.42818888888888895,0.47129605719941103,0.12671339278738336,0.10425158837055143,0.9471774407456163
DPP4,0.08131000000000001,0.1465865765180297,0.11168999999999998,0.13450971583006532,0.030379999999999997,0.6143389200469178,0.41343533838148366,0.364124950743051,0.9619401148472417
DPP7,0.19665,0.0508411194238546,0.12207777777777779,0.6037147171337245,-0.09668888888888888,0.6662289981814999,0.2606827379882807,0.8080700860769398,0.9619401148472417
DPT,0.09487000000000001,0.09666072918326533,0.12315999999999998,0.003373759692586865,0.028290000000000003,0.5081661963934971,0.3384853663175609,0.088500946221609,0.9519862693342023
DUOX2,-0.03454999999999999,0.8240249861261251,-0.027266666666666668,0.8890214625104012,-0.013955555555555579,0.9429445336213158,0.9258422409472198,0.9531730780145414,0.9940568131447077
EDIL3,-0.03513000000000001,0.8004250366347921,0.11527777777777781,0.37291777407146615,0.16603333333333334,0.45784443018703425,0.9170689209537646,0.6451302266692378,0.9471774407456163
EFEMP1,0.05217000000000001,0.3748514400687498,0.12815000000000001,0.03294545900654706,0.07598000000000002,0.30338056977413314,0.6482885363089169,0.15648322394451641,0.9471774407456163
EGFR,0.03197,0.4047086290617953,0.08902,0.04587911623449491,0.05705000000000001,0.12595194328843295,0.6717705944539856,0.18867547900591478,0.9471774407456163
EIF4EBP1,-0.23412999999999995,0.4952135928638557,0.22514444444444445,0.19777092817637223,0.5291777777777776,0.22089114227878898,0.7355303496819809,0.4582421032982505,0.9471774407456163
ENG,0.06232000000000002,0.09035902338163071,0.08033000000000001,0.007284769319548061,0.01800999999999999,0.6625682884173792,0.3296238050186684,0.09772900575722467,0.9619401148472417
ENPP2,-0.032580000000000005,0.5121852360061456,0.05063999999999998,0.23912934425420695,0.08321999999999999,0.1602755288147967,0.7486568275552516,0.5036286834543799,0.9471774407456163
ENTPD5,0.02080000000000001,0.7072480084523988,0.13202222222222224,0.060966810787784445,0.08684444444444442,0.3890456851096956,0.8778600121813044,0.22278667922202824,0.9471774407456163
ENTPD6,0.04135000000000001,0.5028691161273526,0.03805555555555555,0.6759186617109845,-0.017977777777777783,0.8622913339615405,0.7401951218347504,0.8445117651049152,0.9938501124438283
EPHB4,0.07724,0.07426560606163778,0.018329999999999985,0.785878849352466,-0.05891,0.5168362177969305,0.3041153980954954,0.9023793353717162,0.9519862693342023
EPHX2,0.35343,0.06195624096663485,0.08304444444444442,0.6059806973532655,-0.3464555555555556,0.16164532941373957,0.28140840602979,0.8081335597150143,0.9471774407456163
ESAM,0.06624,0.28692741056832616,-0.0003199999999999981,0.9978489099404839,-0.06656,0.5604337696738907,0.5766024160394954,0.9985286435303616,0.9519862693342023
F7,0.08069,0.08610777356329426,0.11046000000000003,0.15336406659922316,0.029770000000000008,0.7259773510448738,0.32227342513243123,0.39452840648511805,0.9762572927931781
F9,0.10488,0.04143521317536336,0.38216,0.16228315695616488,0.27728,0.27099552964471746,0.2466909277241592,0.40863287424143446,0.9471774407456163
FABP2,0.30865,0.027025006731342373,0.4301333333333333,0.05811527005370014,0.1307555555555555,0.6586687814140677,0.21537709065064128,0.21536352833130887,0.9619401148472417
FABP4,-0.08692000000000003,0.2800309189557931,-0.06575,0.5578397041644783,0.021170000000000015,0.8202331588205876,0.5695647374657552,0.7838034676399986,0.9897676525572143
FABP6,0.21985000000000002,0.08326620891589451,0.015155555555555564,0.9385036907156968,-0.19205555555555556,0.4674493442966966,0.31688616812810627,0.9741843881381597,0.9471774407456163
FADD,0.49677000000000004,0.018816651066306166,0.3347,0.12382844129875867,-0.09004444444444448,0.787270849878519,0.19465958039720954,0.34694832506106615,0.9839089183419631
FAM3C,0.02914000000000001,0.7751875163957883,0.1278111111111111,0.14722904860822225,0.06921111111111108,0.6511585329430916,0.905566967463549,0.3849937234118431,0.9619401148472417
FAP,0.04525,0.21111642807999828,0.04179,0.37386632439085565,-0.0034600000000000104,0.9444360202380815,0.4891640896680086,0.6453697186018412,0.9940568131447077
FAS,-0.010570000000000001,0.8021122124336146,-0.031630000000000005,0.47775906487248443,-0.021060000000000002,0.669884646790839,0.9170689209537646,0.7276037501236976,0.9619401148472417
FBP1,0.33165999999999995,0.4081061540858929,-0.03102222222222216,0.9579772696027409,-0.6702777777777781,0.37715852855100185,0.6743621376289951,0.9820120105327369,0.9471774407456163
FCGR2A,0.06080999999999999,0.31395800350401804,0.09868,0.12335824702136441,0.03787,0.4603587748157667,0.5989666326589643,0.34615714398163194,0.9471774407456163
FCGR3B,0.08329000000000002,0.13381010993598838,0.06381,0.42734202283643696,-0.019479999999999997,0.8134752488532369,0.4012329863301722,0.6882218936927745,0.9888251059705461
FCN2,0.05997999999999999,0.2034514427812816,0.13058999999999998,0.04930985698736425,0.07061,0.16566420908525523,0.4828274142903113,0.19603837595247114,0.9471774407456163
FCRL1,0.22326000000000007,0.0029513869651758506,0.05357777777777779,0.24219832558960178,-0.1672666666666667,0.011501479960450015,0.11561566538248866,0.5071960584281858,0.7865420294170457
FETUB,0.05904999999999998,0.2752900941471506,0.06887000000000001,0.21399225537990885,0.00982000000000004,0.8776927236381993,0.5640127274393038,0.4759343272567541,0.9939549333965099
FUCA1,0.01653,0.7348758533714932,0.05045999999999997,0.3716210939024297,0.033929999999999974,0.634237427572268,0.8899691909338198,0.6441748793282123,0.9619401148472417
GAS6,0.00836,0.889669849035031,0.054169999999999975,0.14821279506064597,0.045809999999999976,0.41135558624927615,0.9511826843031007,0.38672219528257357,0.9471774407456163
GDF15,0.24852999999999997,0.00028983974691016324,0.30771000000000004,0.00015879342260941384,0.05918000000000001,0.3899040378924741,0.03509975341493238,0.03110233837509719,0.9471774407456163
GDF2,0.26638999999999996,0.001763038609455773,0.24993333333333334,0.024144608878003678,-0.04228888888888887,0.7102465461764212,0.09249656133180466,0.13359107511031038,0.9731307826730388
GGH,0.04727,0.35356697207848853,0.10157000000000001,0.1694158675764458,0.054300000000000015,0.42637209757754,0.6325472943952005,0.4186239015471806,0.9471774407456163
GH1,3.4831900000000005,0.008321222267662678,4.605166666666666,0.002456770481056069,1.4026777777777777,0.16940662503912127,0.158084765867325,0.07833295256226545,0.9471774407456163
GHRL,0.08191999999999999,0.6019117066815676,0.20161111111111113,0.2593043047217761,0.018888888888888893,0.9260601000357127,0.8168205977969726,0.5261298669009519,0.9940568131447077
GLO1,0.12457000000000011,0.6457368876654512,0.32739999999999997,0.1305368326969113,0.1981222222222221,0.5434803131215219,0.8448131827854101,0.3564286379772541,0.9519862693342023
GLRX,-0.005509999999999998,0.988149216486363,-0.008166666666666655,0.9590695289494111,0.05485555555555553,0.9000221870016427,0.9945811572582852,0.9820120105327369,0.9939549333965099
GP1BA,0.11673999999999998,0.10136981216035779,0.17265999999999998,0.034666827417790085,0.05591999999999999,0.5148236113107765,0.3491494819778795,0.15989189788613387,0.9519862693342023
GP2,0.26354,0.04704843330547625,0.2881111111111111,0.06117222188110881,0.07041111111111108,0.7009569528960713,0.25316537921518173,0.223259612281612,0.9695911146933415
GPNMB,0.27493,0.012354223416995446,-0.02729999999999999,0.7661986964840504,-0.3186111111111111,0.026563596252544668,0.16726593732319178,0.8922282085890368,0.8143181893514128
GPR37,0.16464,0.31346850090971795,-0.18343333333333334,0.25253216706071374,-0.2989111111111111,0.2827880571034793,0.598421348715238,0.5192018942088013,0.9471774407456163
GRAP2,0.9393900000000001,0.004049978307090548,1.1295555555555556,0.011349731195883145,0.28079999999999994,0.606088992574719,0.132455724147496,0.10291824152316259,0.9619401148472417
GRK5,-0.027600000000000003,0.8731393153980923,0.0970222222222222,0.6550764848097876,0.21450000000000002,0.25862276316816113,0.9431161755865928,0.8364253421865084,0.9471774407456163
GSTA1,0.17422000000000004,0.29709069322138243,0.21715555555555555,0.09620433170804989,0.035499999999999976,0.8510171316756456,0.5832965096164534,0.2964811196900699,0.9921779098662884
GUSB,0.07716,0.18906458922714392,0.08757000000000001,0.45495197769480067,0.010409999999999985,0.9258487108611846,0.4667829942431503,0.7098782657030603,0.9940568131447077
GYS1,0.4669600000000001,0.043825035721264054,0.9963333333333334,0.0008729218622042461,0.5212555555555556,0.09722318951445491,0.24788089811044448,0.05453716944669346,0.9443341999213253
GZMH,0.3716,0.007950344882348515,0.4636444444444445,0.007902906231148643,0.13383333333333328,0.4656170730739544,0.158084765867325,0.09863113153934558,0.9471774407456163
HEBP1,0.16505999999999998,0.27052921556804327,-0.14123333333333335,0.605111128120607,-0.2638111111111111,0.4549081311556705,0.5593348594925484,0.8081335597150143,0.9471774407456163
HK2,-0.21567000000000003,0.13892639407089888,0.4292666666666667,0.11939546830271838,0.564711111111111,0.13582983947346566,0.40591406614067166,0.3390530971187419,0.9471774407456163
HMOX1,0.17973,0.04688204339193225,0.0437888888888889,0.5315379318064358,-0.13046666666666665,0.15466469412218772,0.25306652687523795,0.767742297368757,0.9471774407456163
HNRNPK,0.13018999999999997,0.25463185319702897,0.24723333333333336,0.14603805457410882,0.12684444444444443,0.6198476007888345,0.5436834191081913,0.3846496132492097,0.9619401148472417
HSPB1,0.8876299999999999,0.008330655336632513,1.2805333333333335,0.0508135342959549,0.5532888888888889,0.4060412057971441,0.158084765867325,0.198788500348223,0.9471774407456163
HSPG2,0.08107,0.12412611678989934,0.09771999999999999,0.14988458189505785,0.01664999999999999,0.7563646893855963,0.3866761854405461,0.38866805084526035,0.9807934968107775
HYAL1,0.02510000000000001,0.7837653408002956,0.03584999999999998,0.6354110362361629,0.010749999999999964,0.8938316661636792,0.9091161222172504,0.8231538518962562,0.9939549333965099
HYOU1,0.05554999999999999,0.15733323533640914,0.0925,0.03072604440029871,0.036950000000000004,0.4286444577135483,0.4279367017677313,0.15070637470463707,0.9471774407456163
ICAM1,0.13765,0.022442309390413372,0.10244,0.19531467407586459,-0.03521,0.6221229807093762,0.20252457753886477,0.45557141293620346,0.9619401148472417
ICAM2,0.08010999999999999,0.09153871228819213,0.030679999999999995,0.6435426495907415,-0.04943000000000001,0.5191680052500073,0.33104379552189445,0.8294038487046825,0.9519862693342023
ICAM3,0.07658000000000001,0.07780300375330021,0.04124,0.36127090261403616,-0.035339999999999996,0.5753093474622147,0.3097360772726233,0.6358191945892685,0.9570494671275532
ICAM5,0.17282999999999998,0.09142957898834572,0.1385888888888889,0.040581928513969925,-0.02706666666666666,0.7885160252288447,0.33104379552189445,0.17427195485465335,0.9841376729491698
IGFBP1,0.17085,0.6585880458690064,0.26327999999999996,0.4369848511157647,0.09243000000000003,0.7998198614048857,0.8517935536635745,0.6966150258155814,0.985768737086236
IGFBP3,0.06447,0.25865621772759123,0.08196,0.2090484104865594,0.017490000000000012,0.7732742178228897,0.5478660419465776,0.46920109244424096,0.9812334329398464
