Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,theme
GO_Biological_Process_2023,Positive Regulation Of Protein Processing (GO:0010954),4/20,0.0045844657058841,0.0468895441583112,0,0,6.93705035971223,37.35658302003056,ANXA2;MYH9;ENO1;MELTF,
GO_Biological_Process_2023,Regulation Of Calcium Ion Import (GO:0090279),4/20,0.0045844657058841,0.0468895441583112,0,0,6.93705035971223,37.35658302003056,CXCL12;EGF;CCL2;PKD2,
GO_Biological_Process_2023,Negative Regulation Of Phosphorylation (GO:0042326),8/75,0.0045925854104961,0.0468895441583112,0,0,3.323584681512841,17.891893775028787,CDKN2D;LYN;CDKN1A;IMPACT;OCLN;SORD;PARK7;CRKL,
GO_Biological_Process_2023,Ras Protein Signal Transduction (GO:0007265),12/144,0.0047018337772017,0.0478480731444653,0,0,2.5365885933571524,13.59561434326652,BRAP;USP8;DOK2;ADGRG1;CDKN1A;DBNL;GRAP2;ARHGEF1;EPS8L2;MYO9B;PARK7;CRKL,
GO_Biological_Process_2023,Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001236),7/60,0.004784221254605,0.0485278989799356,0,0,3.673683062493184,19.626402004303696,SRC;AKR1B1;ITGAV;TRAF2;STX4;PARK7;FADD,
GO_Biological_Process_2023,Negative Regulation Of Cell Migration (GO:0030336),13/163,0.0048372972191121,0.0489069595464779,0,0,2.4194655004859085,12.899136288634038,CD74;ADIPOQ;PTPRK;CX3CL1;RNF41;SFRP1;ADGRG1;COL3A1;CDH1;DAG1;PLXNB3;EPPK1;EPHA1,
GO_Biological_Process_2023,Extracellular Structure Organization (GO:0043062),10/109,0.0048618836171827,0.0489964582003465,0,0,2.815088475465834,14.994088343274733,MMP12;ADAMTS15;COL3A1;COL24A1;ADAMTSL4;SMOC1;SPINK5;DMP1;MMP10;MATN2,
KEGG_2021_Human,Lipid and atherosclerosis,30/215,1.038130860930618e-10,2.948291645042956e-08,0,0,4.633620167252454,106.51964861189596,CD40;SRC;ITPR1;FASLG;CXCL3;ICAM1;PPP3R1;CASP7;CASP8;IRAK1;AKT2;CASP3;CCL5;IL12B;CCL2;IKBKG;MAP3K5;MAP2K6;LYN;VAV3;VCAM1;IL18;NFATC1;TRAF2;IRAK4;SELE;ERN1;SELP;ARHGEF1;HSPA1A,vascular
KEGG_2021_Human,TNF signaling pathway,20/112,1.8030167825556822e-09,2.1459634313716158e-07,0,0,6.150028814753154,123.82347834614548,MAP2K1;EDN1;VCAM1;IL15;TRAF2;CXCL3;SELE;CX3CL1;ICAM1;CASP7;CASP8;AKT2;CASP3;CCL5;LTA;CCL2;FADD;IKBKG;MAP3K5;MAP2K6,
KEGG_2021_Human,Yersinia infection,22/137,2.2668627796179035e-09,2.1459634313716158e-07,0,0,5.421514353606063,107.9145329725581,VAV3;MAP2K1;FYB1;ARHGEF12;SRC;FN1;IL18;NFATC1;TRAF2;IRAK4;CRKL;IRAK1;CD8A;AKT2;CCL2;ARHGEF1;IKBKG;ITGA5;LAT;SKAP2;MAP2K6;ARF6,
KEGG_2021_Human,Cytokine-cytokine receptor interaction,33/295,4.1529549471386356e-09,2.948598012468432e-07,0,0,3.6006636407399766,69.49081249269165,CCL13;CSF1R;CD40;CXCL9;CCL11;MSTN;CXCL17;FASLG;PRL;CXCL3;CX3CL1;CCL5;IL12B;TNFSF11;CCL2;IL6R;IL1R1;IFNGR1;IL15;IL18;IFNLR1;OSMR;IL17RB;BMP6;EDAR;GH1;CXCL11;CXCL12;LTA;CD27;XCL1;IL7R;CCL27,immune
KEGG_2021_Human,Cell adhesion molecules,22/148,9.93291805076268e-09,5.641897452833202e-07,0,0,4.945370565754613,91.13037863270226,CD274;CD40;VCAM1;SELPLG;ICAM3;F11R;SELE;PTPRF;VSIR;ICAM1;SELP;CDH5;OCLN;NFASC;CDH1;CD8A;CD28;CNTN1;PECAM1;ITGAV;NEO1;ICOSLG,
KEGG_2021_Human,Proteoglycans in cancer,25/205,5.871886572714779e-08,2.779359644418329e-06,0,0,3.940199472469502,65.60631010898702,CD63;CDKN1A;ITGB5;SRC;ITPR1;FASLG;IGF1R;PPP1CC;ERBB4;AKT2;GPC1;CASP3;IL12B;ITGAV;EIF4B;VAV3;MAP2K1;ARHGEF12;PPP1R12A;FN1;HCLS1;ARHGEF1;PTPN6;HPSE;ITGA5,
KEGG_2021_Human,NF-kappa B signaling pathway,17/104,1.147891760982055e-07,4.65716085884148e-06,0,0,5.505072976708127,87.97199455632149,LYN;CCL13;CD40;VCAM1;IL1R1;TRAF2;IRAK4;CXCL3;ICAM1;EDAR;CXCL12;IRAK1;LTA;TNFSF11;TRIM25;IKBKG;LAT,
KEGG_2021_Human,Platelet activation,18/124,3.129058562774128e-07,1.1108157897848152e-05,0,0,4.78638517163993,71.68743042458037,LYN;VASP;ARHGEF12;PPP1R12A;SRC;F2R;SNAP23;ITPR1;PLA2G4A;GP1BA;GP6;GP5;VAMP8;PPP1CC;COL3A1;AKT2;ARHGEF1;PRKG1,
KEGG_2021_Human,Human cytomegalovirus infection,25/225,3.590246317890315e-07,1.132922171423166e-05,0,0,3.542470326409496,52.56981626332227,CDKN1A;SRC;ITPR1;FASLG;CX3CL1;CRKL;PPP3R1;CASP8;AKT2;CASP3;CCL5;EIF4EBP1;CCL2;ITGAV;FADD;IKBKG;IL6R;MAP2K6;MAP2K1;ARHGEF12;IL1R1;NFATC1;TRAF2;CXCL12;ARHGEF1,
KEGG_2021_Human,Malaria,11/50,9.464625827356042e-07,2.687953734969116e-05,0,0,7.896615980918306,109.5302836015288,SELP;CD40;CR1;KLRK1;VCAM1;KLRB1;IL18;PECAM1;CCL2;SELE;ICAM1,
KEGG_2021_Human,Pathogenic Escherichia coli infection,22/197,1.6452079583096649e-06,4.107559062351663e-05,0,0,3.551567841316733,47.29851531189036,ARHGEF12;IL1R1;SRC;F2R;IL18;FASLG;TRAF2;IRAK4;OCLN;CASP7;CASP8;IRAK1;CASP3;ABL1;HCLS1;MYH9;ARHGEF1;PTPN6;FADD;IKBKG;GAPDH;ARF6,
KEGG_2021_Human,Fluid shear stress and atherosclerosis,18/139,1.735588336204928e-06,4.107559062351663e-05,0,0,4.189754978701715,55.573597590407765,EDN1;VCAM1;IL1R1;SRC;PLAT;TXN;SELE;ICAM1;CDH5;AKT2;GPC1;GSTA1;PECAM1;CCL2;ITGAV;IKBKG;MAP3K5;MAP2K6,stress response;vascular
KEGG_2021_Human,Viral protein interaction with cytokine and cytokine receptor,15/100,1.9637031741272496e-06,4.289936165016453e-05,0,0,4.957688338493292,65.14738852359571,CSF1R;CCL13;CXCL9;CCL11;IL18;CXCL3;CX3CL1;CXCL11;CXCL12;CCL5;LTA;XCL1;CCL2;IL6R;CCL27,immune
